full_text,likes,comments,shares,total_engagement,outlier_score,hook_type,topic,angle,structure,visual_format,first_line,hook_150,hook,url,date,_source,rank,followers,author_avg,source
"Yesterday, I achieved a significant milestone much sooner than I ever expected.

🚀 20,000 subscribers to my newsletter, The Hybrid Hacker.

In just about 13 months. Back in November, I was at 9k, which means I nearly doubled my subscriber count in the last three months.

These numbers are all relative. I know of people who grew much faster, and others slower. As I often say, statistics only give you a perception of growth.

What truly confirms my growth is:

📚 The amount I've learned from writing
↳ Writing not only enhanced my consistency but also significantly broadened my knowledge, including a big improvement in my English.

👥 The number of people I've connected with during this period.
↳ Despite being an introvert and often hesitant about networking, I met 100+ great people in the last year, some of whom I've developed genuine relationships with.

🙏 People who reached out to thank me for my writing.
↳ Here on LinkedIn alone, I have an endless backlog of DMs awaiting my response (I promise to reply to all, as always!). These messages range from thanks and support requests to simple greetings.

💖 And, of course, those who chose to support me with a paid subscription.
↳ Currently, I have 111 paid subscribers. While this isn't a business for me (I have my full-time job), the income helps me purchase tools, newsletter subscriptions, courses, etc., to enhance my content quality. It's also incredibly rewarding to see people willing to pay for what I create.

Considering these four ""KPIs"", I can confidently say my growth was exponential.

So, how did I achieve these numbers?

Two factors were key:

- Consistency
- People

The latter was crucial, and there's an endless list of people I need to thank. I'm sure I'll forget someone; they are simply too many:

For being a great inspiration and supporting me from the start of my journey:
- 🌀 Luca Rossi
- Jordan Cutler
- Gregor Ojstersek
- Omar Halabieh
- Irina Stanescu
- Caleb Mellas
- Anemari Fiser
- Ryan Peterman
- Raviraj Achar
- Richard Donovan
- Luca Sartoni
- Roberto Ferraro
- Janis Ozolins
- Anton Zaides

For becoming part of my network and helping me grow over the past months:
- Neo Kim
- Alex Xu
- Wes Kao
- Alex Nguyen
- Kahlil Lechelt
- Dr Milan Milanović
- Alex Ewerlöf
- Pascalle Bergmans 🧚‍♀️

For joining and consistently supporting my Slack community of creators:
- Sergio Visinoni
- Petar Ivanov
- Anco van der Wurff
- Mihai-Valentin Curelea
- Mauro B.
- Itzy Sabo
- Radu-Tudor Susanu
- Denis Čahuk
- Adrian Stanek
- Daniel Hauck

For recently joining my network and being supportive:
- Matteo Cellini
- Ryan Murphy
- Alvaro Jose Lorente Perez
- Daniel Moka
- Francisco Manuel Soto Ramírez
- Lee Sampson

A huge thanks to everyone from the bottom of my heart!

♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta

#newsletter #growth #leadership #management #engineering",208.0,108.0,7,323.0,0.96,Teacher,Personal Growth,Personal Experience,List Post,Text-only,"Yesterday, I achieved a significant milestone much sooner than I ever expected.","Yesterday, I achieved a significant milestone much sooner than I ever expected.

🚀 20,000 subscribers to my newsletter, The Hybrid Hacker.

In just ab","Yesterday, I achieved a significant milestone much sooner than I ever expected.

🚀 20,000 subscribers to my newsletter, The Hybrid Hacker.

In just ab",https://www.linkedin.com/posts/nicolaballotta_newsletter-growth-leadership-activity-7162730194078830592-qM16?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADYTW2ABrkqUW6gvZEMoz2OzOvvdx6Gq6bg,2024-02-12T08:52:35.360Z,idea_legos_alexis,282.0,0.0,216.7,
"There's one mistake I've made multiple times in my career that has led to losing great talents.


❌ Not caring for people from the beginning.

You spend an incredible amount of effort to hire someone:

- kicking off the hiring process
- assessing hundreds of profiles
- doing tons of interviews
- checking a lot of code challenges

Then, you find a talent that perfectly fits your team. You get them onboarded, and since everything seems to be going well, you forget about them.

Eventually, perhaps after a year or two, you start to notice signs of disengagement from this team member. You sense their unhappiness, until the day they ask for a meeting to announce their resignation.

And so you ask if there's something you can do to change their mind, offering a salary raise or more benefits.

But guess what? It's too late.

I've learned that the hard way. 

As soon as you onboard a new team member, that's when you have to start caring about them and ensuring:

🤝 Regular check-ins (1:1s): focus on how they're feeling, not just updates on what they've accomplished.

💰 Proactive salary reviews: if your team members are performing well, they deserve recognition through raises. And while the budget isn't always under your control, it's your duty to advocate for them.

🌱 Comprehensive support: offer mentorship and development opportunities to help them grow. Make them feel valued not just for their work but for their potential.

⚖️ Work-life balance: encourage a healthy balance. Overworking can lead to burnout, which no raise can compensate for.


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in the first comment)

#leadership #management #team #hiring #talents",268.0,32.0,13,313.0,1.24,Magician,Engineering Career,Industry Observation,List Post,Text-only,There's one mistake I've made multiple times in my career that has led to losing great talents.,"There's one mistake I've made multiple times in my career that has led to losing great talents.


❌ Not caring for people from the beginning.

You spe","There's one mistake I've made multiple times in my career that has led to losing great talents.


❌ Not caring for people from the beginning.

You spe",https://www.linkedin.com/posts/nicolaballotta_leadership-management-team-activity-7172875268896894977-GYG6?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAGEKpuQBrww95W3lWtpr2zdpl4d4qisvcPc,2024-03-11T08:45:29.683Z,dataset_alexis_dataset,169.0,0.0,216.7,
"At the beginning of my career as an Engineering Leader, there was one thing that I struggled with. 


😖 My impatience.

As an individual contributor, you receive a task, complete it, and feel rewarded.

However, as an Engineering Leader, immediate results are rare.

You must work diligently to achieve larger projects, guide your team toward your vision, and influence others.

⏳ This process takes time. Depending on the goal, it could take weeks, months, or even years.

For this reason, it's quite easy to focus on daily failures instead of concentrating on the bigger picture, which is often better than what you believed.

It's a mental exercise that takes time to get used to.

Here's what helped me:

📝 Journaling: being able to reflect on past experiences helps maintain perspective on the bigger picture.

♻️ Establishing routines: sometimes, the Engineering Leader role feels intangible in terms of daily work. Establishing routines contributes to making progress more visible.

📚 Viewing failures as learning opportunities: don't be discouraged by failures, as they provide valuable lessons for both you and your team.

🌟 Celebrating successes: acknowledge and celebrate achievements, both big and small, within your team. This helps reinforce the idea of progress.

What strategies do you use to overcome impatience?

♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in the first comment)

#leadership #management #goals #impatience #journaling",252.0,45.0,15,312.0,1.16,Experimenter,Engineering Career,Industry Observation,List Post,Text-only,"At the beginning of my career as an Engineering Leader, there was one thing that I struggled with.","At the beginning of my career as an Engineering Leader, there was one thing that I struggled with. 


😖 My impatience.

As an individual contributor, ","At the beginning of my career as an Engineering Leader, there was one thing that I struggled with. 


😖 My impatience.

As an individual contributor, ",https://www.linkedin.com/posts/nicolaballotta_leadership-management-goals-activity-7165625479977287681-d0z8?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEJkUhcBhZbTboFaaYcPg0ZbPEKZ2-g1EWk,2024-02-20T08:37:25.310Z,dataset_alexis_dataset,184.0,0.0,216.7,
"A couple of weeks ago, I made a decision that dramatically changed the start of my 2024.


🏖️ It was nothing too fancy. I simply chose to take a two-week break, completely disconnected from everything.

I admit, I was a bit afraid about stepping away from LinkedIn, my newsletter, my job, and everything else. The fear of losing touch with my audience was real, but I had to weigh that against burnout, something I'm all too familiar with.

 So, I took the 'risk' and disconnected for two weeks.

Guess what?

🎉 Nothing bad happened and the best part is that I came back much more relaxed, with tons of fresh ideas for 2024.

Sometimes we're so engaged in what we love doing, that it becomes challenging to step back and take a break. But here's a reminder: it's better to 'lose' two weeks to rest than to face burnout and potentially lose months, or even a year.

💡 To help manage my work-life balance, I've developed a personal framework that I call the '3-3-3 Anti-Burnout Rule'. 

This means dedicating: 

- at least 3 hours each week
- 3 days each month,
- 3 weeks each year 

to completely disconnect, rest, reflect, and self-assess. While I strive for more, I never go below these thresholds.

🚀 This not only keeps me away from burnout, but it also helps sharpen and skyrocket my productivity.

And you? Are you taking any regular fully disconnected time?


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in bio)

#rest #holidays #productivity #burnout",257.0,29.0,21,307.0,1.19,Teacher,Engineering Career,Personal Experience,List Post,Text-only,"A couple of weeks ago, I made a decision that dramatically changed the start of my 2024.","A couple of weeks ago, I made a decision that dramatically changed the start of my 2024.


🏖️ It was nothing too fancy. I simply chose to take a two-w","A couple of weeks ago, I made a decision that dramatically changed the start of my 2024.


🏖️ It was nothing too fancy. I simply chose to take a two-w",https://www.linkedin.com/posts/nicolaballotta_rest-holidays-productivity-activity-7148958781400408064-csCA?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAGJV5-gBt6gvorah4U870s-MGHrWUIGuYCE,2024-01-05T08:49:54.717Z,dataset_alexis_dataset,180.0,0.0,216.7,
"There's one thing that could easily disrupt your team without you even noticing.


Accepting bad behavior.

Being tolerant with your people, accepting them making mistakes is perfectly fine; but there are several unwritten rules and behaviors that should generally never be accepted because they can undermine teamwork, trust, and productivity.

Some of them include:

🚫 Disrespect: any form of disrespect towards team members.
🙅‍♂️ Bullying or Harassment: making fun of or bothering others.
🧨 Undermining Others: deliberately sabotaging or undermining a colleague's work.
❌ Ignoring Decisions: once a decision is made by the team, ignoring or actively working against it.
🙈 Not Acknowledging Mistakes: failing to take responsibility for errors.
🏆 Taking Credit for Others' Work: claiming others' achievements as one's own.
💸 Misusing Resources: using team resources for personal gain.
🤐 Breaking Confidentiality: sharing sensitive information without authorization.

  
In the past, it happened to me to accept some of these behaviors. I did that in good faith, with all the best intentions and to avoid losing some key people.

But that was a huge mistake.

Protecting one person can sometimes put the whole team at risk.

What are other bad behaviors you should not accept in a team?

♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in bio)

#team #leadership #management #people",255.0,34.0,18,307.0,1.18,Fortune Teller,Engineering Leadership,Industry Observation,List Post,Text-only,There's one thing that could easily disrupt your team without you even noticing.,"There's one thing that could easily disrupt your team without you even noticing.


Accepting bad behavior.

Being tolerant with your people, accepting","There's one thing that could easily disrupt your team without you even noticing.


Accepting bad behavior.

Being tolerant with your people, accepting",https://www.linkedin.com/posts/nicolaballotta_team-leadership-management-activity-7150042430556254209-MJB2?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAGJV5-gBt6gvorah4U870s-MGHrWUIGuYCE,2024-01-08T08:35:56.809Z,dataset_alexis_dataset,181.0,0.0,216.7,
"You work hard for a month, two months, half a year, an entire year. You promise yourself you'll take a pause to recharge.

But then you don't.

More work to come, new projects, new prospects. More, more, more. Until recharging becomes impossible.

🔥 Welcome to burnout.

This silent beast is bad for your personal life and your work. It drains your energy, creativity, enthusiasm, and joy.

Been there, done that. 

How to avoid it? 

💡 Switch Your Mindset: more doesn't mean better. Working more doesn't lead to promotions; working smarter does.

🚧 Set Boundaries: define your work hours and stick to them. Make it clear to your colleagues and yourself when you're 'off the clock'.

🛑 Take Regular Breaks: short, frequent breaks throughout the day can help you maintain consistent productivity and prevent mental fatigue.

🙅 Learn to Say No: you can't do everything. Taking on too much is the surest way to burn out.

🔋 Prioritize Your Energy Sources: Family? Friends? Sports? Whatever gives you energy and joy, make it a priority.

♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in bio)

#burnout #management #energy #timemanagement #leadership",242.0,45.0,18,305.0,1.12,Contrarian,AI/ML/Coding Tools,Contrast/But,List Post,Text-only,"You work hard for a month, two months, half a year, an entire year. You promise yourself you'll take","You work hard for a month, two months, half a year, an entire year. You promise yourself you'll take a pause to recharge.

But then you don't.

More w","You work hard for a month, two months, half a year, an entire year. You promise yourself you'll take a pause to recharge.

But then you don't.

More w",https://www.linkedin.com/posts/nicolaballotta_burnout-management-energy-activity-7138806060030636032-aGYD?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFw5KxUBTouezw-5Spm1grWLwrc8fdqfomg,2023-12-08T08:26:37.314Z,dataset_alexis_dataset,194.0,0.0,216.7,
"As humans, there’s undoubtedly one thing we continuously do, sometimes without even realizing it. 


⚖️ Taking decisions. 

Think about it. Every action we take involves some level of decision-making, and making decisions for ourselves can sometimes be challenging.

Now, imagine the complexities of decision-making within an engineering team, where multiple individuals, possibly from diverse cultures and backgrounds, are involved.

I wish I could offer you a secret recipe for making decisions in this context, but, unfortunately, it doesn’t exist (believe me, I’ve searched for it for 10 years).

However, having robust decision-making processes within your engineering team is crucial. 

Here are the benefits:

🔥 Focuses effort
🔄 Ensures consistency
⏳ Saves time
🧭 Provides direction
🛡️ Builds resilience

So, how do you make decisions? 

There are many different approaches, including:

🪖 Autocratic
🧠 Experiential
🚀 Empowered Autonomy
📊 Data-Driven
🗳️ Majority Rule
✅ Consensus

Choosing your approach depends on various factors, such as:

- Your role and leadership style
- Your risk aversion
- Your relationship with stakeholders
- Your team's culture
- Your company's environment
- The specific nature of the decisions to be made

And particularly, the area in which you must make those decisions.

Yes, it’s a lot to digest, but you’re lucky. 

As I do every Thursday, I’ve simplified a complex topic like decision-making in Engineering Teams and shared the insights with 22.1K+ people who already subscribed to The Hybrid Hacker newsletter.

🎁 Today you can read it for FREE, thanks to Kovid Batra and Typo, who sponsored this issue and offered a 30% discount on their awesome service to all my readers.

 Check it out: https://lnkd.in/d-KmSH5J

♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

#decisionmaking #leadership #management #engineering",211.0,58.0,22,291.0,0.97,Teacher,Engineering Leadership,Framework/How-To,List Post,Text-only,"As humans, there’s undoubtedly one thing we continuously do, sometimes without even realizing it.","As humans, there’s undoubtedly one thing we continuously do, sometimes without even realizing it. 


⚖️ Taking decisions. 

Think about it. Every acti","As humans, there’s undoubtedly one thing we continuously do, sometimes without even realizing it. 


⚖️ Taking decisions. 

Think about it. Every acti",https://www.linkedin.com/posts/nicolaballotta_decisionmaking-leadership-management-activity-7166348719330582528-bBNv?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEJkUhcBhZbTboFaaYcPg0ZbPEKZ2-g1EWk,2024-02-22T08:31:19.009Z,idea_legos_alexis,273.0,0.0,216.7,
"I'm a natural-born procrastinator and  I'm not ashamed to admit it. However, I have one secret to overcoming it.


 🚀 I call it MAG, which stands for Minimum Achievable Goal.


1️⃣ I wake up every morning, and I lie in bed for 10 minutes listing all my goals for the day. They are usually a lot and very ambitious.

I wish I could achieve all of them, but I know I can't.

2️⃣ While walking back from taking my daughter to kindergarten, I begin reviewing all these goals and I cut down what isn't a priority, until I'm left with three main goals for the day.

But that's not enough.

3️⃣ As soon as I'm back home, I start my journaling session; this is where I set my main goal for the day.

Just one.

This unique goal is what I absolutely have to achieve during the day.

Does this mean I'll work on just one task per day? 

Obviously not.

But focusing on just one main task when you tend to procrastinate has multiple benefits:

😔 Procrastinating feels bad. Having just one goal to achieve increases chances to feel successful during the day.

🔥 As soon as you find yourself procrastinating, you immediately know where to switch your focus instead of thinking about all your goals.

🔋 Achieving just one goal is easier, and when you do, you'll get energized by this, ending up wanting to achieve more goals.

And you? How do you fight procrastination?


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in bio)

#procrastination #productivity #goals #personalgrowth #time",212.0,55.0,10,277.0,0.98,Investigator,Software Engineering,Industry Observation,List Post,Text-only,"I'm a natural-born procrastinator and  I'm not ashamed to admit it. However, I have one secret to ov","I'm a natural-born procrastinator and  I'm not ashamed to admit it. However, I have one secret to overcoming it.


 🚀 I call it MAG, which stands for ","I'm a natural-born procrastinator and  I'm not ashamed to admit it. However, I have one secret to overcoming it.


 🚀 I call it MAG, which stands for ",https://www.linkedin.com/posts/nicolaballotta_procrastination-productivity-goals-activity-7161640287591772160-ziHG?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADYTW2ABrkqUW6gvZEMoz2OzOvvdx6Gq6bg,2024-02-09T08:41:41.404Z,dataset_alexis_dataset,271.0,0.0,216.7,
"We often come across the motto 'Lead with Heart,' and, while it's intriguing, I believe it's not entirely accurate.

💡 Lead both with head and heart, instead.

This imho falls under the concept of 'Emotional Intelligence', which involves the ability to recognize, understand, and manage our own emotions, as well as the capacity to recognize, understand, and influence the emotions of others.

But how do you achieve that?

🤔 Self-Awareness: recognize your feelings and their impact on those around you. It involves being honest with yourself and having confidence in who you are.

🌀 Self-Regulation: understand your emotions and think before reacting. Adapt to changes without losing control.

💞 Compassion: understand the feelings of others, treat them with care, without becoming emotionally involved in their experiences.

🤝 Develop Social Skills: build positive relationships and guide people effectively. Communicate transparently, resolve conflicts, and connect with others.

Curious to hear about how you work on developing your Emotional Intelligence, let me know in the comments 🙂👇

Visual inspired by Roberto Ferraro 🙂


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in bio)

#leadership #management #eq #people #selfawareness",210.0,46.0,19,275.0,0.97,Teacher,Engineering Leadership,Framework/How-To,List Post,Text-only,"We often come across the motto 'Lead with Heart,' and, while it's intriguing, I believe it's not ent","We often come across the motto 'Lead with Heart,' and, while it's intriguing, I believe it's not entirely accurate.

💡 Lead both with head and heart, ","We often come across the motto 'Lead with Heart,' and, while it's intriguing, I believe it's not entirely accurate.

💡 Lead both with head and heart, ",https://www.linkedin.com/posts/nicolaballotta_leadership-management-eq-activity-7158381173314879489-ln7l?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE8SUUgBx-GWgM3RlL9OxgG4agNJ3pLcPEE,2024-01-31T08:51:08.009Z,idea_legos_alexis,278.0,0.0,216.7,
"As you might have noticed, I had to take a forced pause from LinkedIn last week.


I was at Cloudfest for work, and although I could have scheduled all my LinkedIn posts over the previous weekend, I preferred to take a week off to spend time with family, whom I wouldn't see for a week.

As someone who has always promoted consistency and who has regularly posted five times a week for months, you start to:

🔄 Feel that you're breaking your consistency habit.

🐢 Worry that others will progress faster since you're taking a pause.

🚧 Fear that what you've built will be disrupted.

This is what they call FOMO - the Fear of Missing Out.

But building consistency doesn't mean overdoing it to the point of burnout.

As I've often said, it takes time to build consistency and habits, but fortunately, it takes much more than a week of ""rest"" to disrupt them.

Taking a break is sometimes just a part of your journey towards consistency and it offers multiple benefits:

💭 It gives you time to reflect on your journey towards consistency.

🧠 It allows your brain to refresh and generate new ideas.

🔥 It helps prevent burnout, which could set you back much more than a week.

So, even if you're on your journey to consistency, don't let FOMO guide you. Have a clear path to your goals and make pauses part of it.

♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in the first comment)

#consistency #productivity #fomo #burnout #cloudfest",215.0,48.0,10,273.0,0.99,Teacher,Engineering Career,Personal Experience,List Post,Text-only,"As you might have noticed, I had to take a forced pause from LinkedIn last week.","As you might have noticed, I had to take a forced pause from LinkedIn last week.


I was at Cloudfest for work, and although I could have scheduled al","As you might have noticed, I had to take a forced pause from LinkedIn last week.


I was at Cloudfest for work, and although I could have scheduled al",https://www.linkedin.com/posts/nicolaballotta_consistency-productivity-fomo-activity-7177948229588688898-9yVm?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAD8GrLcBE7ciJJbphgPJwGu7ksT3ZWLXliQ,2024-03-25T08:43:37.763Z,dataset_alexis_dataset,266.0,0.0,216.7,
"There's a secret weapon that has significantly contributed to my career growth, and I believe it can help other engineers and leaders too.

🚀 Side projects.

Working on a side project offers numerous benefits:

📚 𝗟𝗲𝗮𝗿𝗻𝗶𝗻𝗴 & 𝗦𝗸𝗶𝗹𝗹 𝗗𝗲𝘃𝗲𝗹𝗼𝗽𝗺𝗲𝗻𝘁
↳ from diving into new technologies to refining existing skills.

🥱 𝗔𝘃𝗼𝗶𝗱 𝗕𝗼𝗿𝗲𝗱𝗼𝗺
↳ break the monotony of daily tasks with something exciting.

🛍️ 𝗣𝗿𝗼𝗱𝘂𝗰𝘁 𝗠𝗶𝗻𝗱𝘀𝗲𝘁
↳understanding the journey from concept to launch helps you become product-minded.

🛜 𝗡𝗲𝘁𝘄𝗼𝗿𝗸𝗶𝗻𝗴
↳ opens doors to new connections, collaborations, and mentors.

🏦 𝗖𝗿𝗲𝗮𝘁𝗶𝗻𝗴 𝗮𝗻 𝗔𝘀𝘀𝗲𝘁 𝗳𝗼𝗿 𝘁𝗵𝗲 𝗙𝘂𝘁𝘂𝗿𝗲
↳ build something that opens future career paths or opportunities.

However, without proper management, side projects can present challenges, including:

⏳ Time Management
🥊 Potential Conflicts with Your Current Employer
🤝 Misunderstandings with Colleagues or People you Lead
👀 Public Exposure
📉 Financial Risk
💤 Burnout

Here's the framework I use when I want to start a new side project:

- Understand the Why
- Time Allocation
- Choose the Right Project
- Set SMART Goals
- Select Tools Wisely

If you're considering starting your next side project and aim to maximize its benefits for your engineering career, today might just be your lucky day, as I've shared insights on this in The Hybrid Hacker newsletter 🤓

https://lnkd.in/djuXnXSs


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter (link in the first comment)

#sideprojects #engineering #careergrowth #timemanagement",211.0,54.0,7,272.0,0.97,Investigator,Engineering Career,Contrast/But,List Post,Text-only,"There's a secret weapon that has significantly contributed to my career growth, and I believe it can","There's a secret weapon that has significantly contributed to my career growth, and I believe it can help other engineers and leaders too.

🚀 Side pro","There's a secret weapon that has significantly contributed to my career growth, and I believe it can help other engineers and leaders too.

🚀 Side pro",https://www.linkedin.com/posts/nicolaballotta_sideprojects-engineering-careergrowth-activity-7181926240986021889-fDF9?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAD8GrLcBE7ciJJbphgPJwGu7ksT3ZWLXliQ,2024-04-05T08:10:49.588Z,dataset_alexis_dataset,272.0,0.0,216.7,
"Ever wondered why brilliant engineers sometimes struggle with personal finances? 🤔 


It's not just you — I've been there too, and today I want to share some hard-learned lessons about money management that are particularly relevant for engineers.

Our field presents unique financial challenges and opportunities. 

Here's why it matters:

↳ 💰 𝗛𝗶𝗴𝗵 𝗲𝗮𝗿𝗻𝗶𝗻𝗴 𝗽𝗼𝘁𝗲𝗻𝘁𝗶𝗮𝗹 — great for savings, risky for overspending
↳ 🎢 𝗖𝗮𝗿𝗲𝗲𝗿 𝘃𝗼𝗹𝗮𝘁𝗶𝗹𝗶𝘁𝘆 — job market changes and startup risks require financial cushioning
↳ 📈 𝗖𝗼𝗺𝗽𝗼𝘂𝗻𝗱 𝗶𝗻𝘁𝗲𝗿𝗲𝘀𝘁 — early financial decisions have massive long-term impacts

So where to start to fix your personal finances?

↳ 🧮 𝗞𝗻𝗼𝘄 𝘆𝗼𝘂𝗿 𝗻𝘂𝗺𝗯𝗲𝗿𝘀 — track spending, calculate savings rate (aim for 20%+)
↳ 🎯 𝗦𝗲𝘁 𝗰𝗹𝗲𝗮𝗿 𝗴𝗼𝗮𝗹𝘀 — define short-term and long-term financial objectives
↳ 📊 𝗨𝗻𝗱𝗲𝗿𝘀𝘁𝗮𝗻𝗱 𝗿𝗶𝘀𝗸 𝘁𝗼𝗹𝗲𝗿𝗮𝗻𝗰𝗲 — assess your comfort with market volatility

Once you have full control of your finances and you know your objectives, select the appropriate financial instruments:

↳ ⛑️ 𝗘𝗺𝗲𝗿𝗴𝗲𝗻𝗰𝘆 𝗳𝘂𝗻𝗱 — 3-6 months of expenses (I keep 12 months with a family)
↳ 🏦 𝗛𝗶𝗴𝗵-𝘆𝗶𝗲𝗹𝗱 𝘀𝗮𝘃𝗶𝗻𝗴𝘀 — for short-term goals and quick access
↳ 📜 𝗕𝗼𝗻𝗱𝘀 — add stability to your portfolio
↳ 🌐 𝗘𝗧𝗙𝘀 — diversify your portfolio with a bit more risk
↳ 🎉 𝗙𝘂𝗻 𝗺𝗼𝗻𝗲𝘆 — small allocation for high-risk investments

The key is to start earlier, iterate, and continuously improve your financial architecture.

If you want to know more about how to improve your personal finance skills and how I allocated my financial assets, I just published a new article on The Hybrid Hacker 👇

https://lnkd.in/e5ahAz6M


♻️ PLEASE REPOST IF YOU FOUND IT USEFUL, IT MEANS A LOT TO ME.

---
🔔 Enjoy my posts? Hit the bell and follow me → Nicola Ballotta 
🤓 Consider subscribing to The Hybrid Hacker newsletter

#personalfinance #engineering #money #investments",80.0,25.0,5,,,Teacher,Engineering/Technical,Insight/Observation,Statement → Commentary,Text-only,Ever wondered why brilliant engineers sometimes struggle with personal finances? 🤔,"Ever wondered why brilliant engineers sometimes struggle with personal finances? 🤔 


It's not just you — I've been there too, and today I want to sha",,,,dataset_alexis_dataset,,,,
"Wonder why some team members need more guidance than others? Spoiler: it's not about skill.

In his landmark book High Output Management, Andy Grove introduced the idea of 𝘁𝗮𝘀𝗸-𝗿𝗲𝗹𝗲𝘃𝗮𝗻𝘁 𝗺𝗮𝘁𝘂𝗿𝗶𝘁𝘆, capturing an employee's readiness to shoulder responsibility.

Grove dissects TRM into several factors, but let's focus on the two key ones:

1) 🎓 𝗦𝗸𝗶𝗹𝗹/𝗙𝗮𝗺𝗶𝗹𝗶𝗮𝗿𝗶𝘁𝘆 — the employee's expertise and readiness for the task.
2) 📋 𝗖𝗼𝗻𝘁𝗲𝘅𝘁 𝗤𝘂𝗮𝗹𝗶𝘁𝘆 — how robust and well-documented your standards are.

Both items are crucial.

Say you need to create a design doc around a new product feature. You may have the best engineer in the world, who has done hundreds of them in their career, but they still need context from you:

✔️ 𝗧𝗮𝘀𝗸-𝘀𝗽𝗲𝗰𝗶𝗳𝗶𝗰 — what tradeoffs should they consider? What about speed and scale?

🔭 𝗣𝗿𝗶𝗻𝗰𝗶𝗽𝗹𝗲𝘀 — what do design docs look like on our team? How do you plan rollouts and rollbacks? How is the code instrumented?

The right amount of management depends on the level of TRM:

1) 🔴 𝗟𝗼𝘄 𝗧𝗥𝗠 — your team hasn't done this before, and there's no existing procedure. Provide detailed instructions, pair regularly, and maintain a close feedback loop. Don't let them work too long without your input; correct often and update the procedure with your feedback.

2) 🟡 𝗠𝗲𝗱𝗶𝘂𝗺 𝗧𝗥𝗠 — your teammate has completed similar tasks before and knows what good look like, thanks to experience and/or good docs. Provide clear context about the goals, then allow them the freedom to execute.
Keep communication lines open to offer support as needed.

3) 🟢 𝗛𝗶𝗴𝗵 𝗧𝗥𝗠 — your teammate has completed plenty of similar tasks in the past, with good results. In this case, other than giving full autonomy, you can challenge them to improve the definition of good. What can we do better?

——

✏️ I wrote a full article about how to figure out the ""right amount"" of management, you can find it in the first comment!

♻️ Also, please repost this if you found it useful, it means a lot to me!",134.0,14.0,13,,,Teacher,Engineering/Technical,Insight/Observation,Listicle/Breakdown,Text-only,Wonder why some team members need more guidance than others? Spoiler: it's not about skill.,"Wonder why some team members need more guidance than others? Spoiler: it's not about skill.

In his landmark book High Output Management, Andy Grove i",,,,dataset_alexis_dataset,,,,
