full_text,likes,comments,shares,total_engagement,outlier_score,hook_type,topic,angle,structure,visual_format,first_line,hook_150,hook,url,date,_source,rank,followers,author_avg,source
"My TL;DR of database choices for 2025 (same as 2024)
• Pick Sqlite iff you don’t need the db to be accessed over network
• Pick Postgres otherwise
• Never pick NoSQL (and I did my PhD on NoSQL)

Have a good week!",77.0,24.0,2,103.0,1.63,Teacher,System Design,Framework/How-To,Short Punch,Text-only,My TL;DR of database choices for 2025 (same as 2024),"My TL;DR of database choices for 2025 (same as 2024)
• Pick Sqlite iff you don’t need the db to be accessed over network
• Pick Postgres otherwise
• N","My TL;DR of database choices for 2025 (same as 2024)
• Pick Sqlite iff you don’t need the db to be accessed over network
• Pick Postgres otherwise
• N",https://www.linkedin.com/posts/lucaronin_my-tldr-of-database-choices-for-2025-same-activity-7406240033902415872-g3uN?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC068VkBV9XY3vJkG9xYvL4BarqCBKeMpgc,2025-12-15T07:53:45.368Z,dataset_alexis_dataset,109.0,0.0,47.3,
"How do you create an AI coding workflow that actually works? 🤖

In this week’s podcast episode I had the pleasure of speaking with Birgitta Boeckeler, distinguished engineer and global lead for AI-assisted software delivery at Thoughtworks.

Birgitta's full-time job is to figure out how engineering teams can make the most out of AI — and she shared some fantastic insights about what's working (and what's not) in real-world teams.

Here are a few takeaways from our chat:

↳ 🔄 𝗛𝘂𝗺𝗮𝗻-𝗶𝗻-𝘁𝗵𝗲-𝗹𝗼𝗼𝗽 𝗶𝘀 𝗸𝗲𝘆 — small, incremental changes with constant review beat large autonomous agent workflows. Non-determinism is a feature, not a bug.

↳ 📊 𝗣𝗿𝗼𝗱𝘂𝗰𝘁𝗶𝘃𝗶𝘁𝘆 𝗴𝗮𝗶𝗻𝘀 𝘃𝗮𝗿𝘆 𝘄𝗶𝗹𝗱𝗹𝘆 — from negative to 10x improvement, depending on tech stack, codebase quality, and team practices. And remember: if coding is only 30% of your work, you can't exceed 15-20% overall improvement.

↳ 🧠 𝗕𝗮𝗹𝗮𝗻𝗰𝗲 𝘀𝗸𝗲𝗽𝘁𝗶𝗰𝗶𝘀𝗺 𝘄𝗶𝘁𝗵 𝗮𝗺𝗯𝗶𝘁𝗶𝗼𝗻 — the best teams combine critical thinking about AI's limitations with ambitious experimentation. Both perspectives bring value and you should reward them.

↳ 🏗️ 𝗪𝗵𝗮𝘁'𝘀 𝗴𝗼𝗼𝗱 𝗳𝗼𝗿 𝗵𝘂𝗺𝗮𝗻𝘀 𝗶𝘀 𝗴𝗼𝗼𝗱 𝗳𝗼𝗿 𝗔𝗜 — modular, well-structured code helps AI as much as it helps developers. Clean architecture still matters.

↳ 🎯 𝗖𝗼𝗻𝘀𝘁𝗮𝗻𝘁 𝗿𝗶𝘀𝗸 𝗮𝘀𝘀𝗲𝘀𝘀𝗺𝗲𝗻𝘁 — evaluate probability, impact, and detectability for every AI-generated change. Your experience and ""scars from the past"" are still crucial.

↳ 🔧 𝗧𝗼𝗼𝗹𝘀 𝗮𝗿𝗲 𝗰𝗼𝗻𝘃𝗲𝗿𝗴𝗶𝗻𝗴 — whether terminal-based like Claude Code or IDE-based like Cursor, successful tools integrate deeply with existing workflows. 

You can find the links to the episode in the comments!",77.0,3.0,4,84.0,1.63,Contrarian,Engineering Career,Personal Experience,Observation/Opinion,Text-only,How do you create an AI coding workflow that actually works? 🤖,"How do you create an AI coding workflow that actually works? 🤖

In this week’s podcast episode I had the pleasure of speaking with Birgitta Boeckeler,","How do you create an AI coding workflow that actually works? 🤖

In this week’s podcast episode I had the pleasure of speaking with Birgitta Boeckeler,",https://www.linkedin.com/posts/lucaronin_how-do-you-create-an-ai-coding-workflow-that-activity-7377260345335115777-kISq?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACMGb3oBRaMXx5ky1s8XlW5ehBwhaT5lQhE,2025-09-26T08:38:49.197Z,idea_legos_alexis,110.0,0.0,47.3,
"What can we learn from forensic psychology about… technical debt?!

Over the past couple of weeks I spoke multiple times with Adam Tornhill, author of the super popular book 𝗬𝗼𝘂𝗿 𝗖𝗼𝗱𝗲 𝗮𝘀 𝗮 𝗖𝗿𝗶𝗺𝗲 𝗦𝗰𝗲𝗻𝗲, and founder of CodeScene. 

Adam has a unique background in psychology + engineering, which led him to develop a forensic approach to code quality: don't just look at current state, but understand what happened and why through 𝘃𝗲𝗿𝘀𝗶𝗼𝗻 𝗰𝗼𝗻𝘁𝗿𝗼𝗹 𝗵𝗶𝘀𝘁𝗼𝗿𝘆.

His key insight is that tech debt work should focus on 𝗵𝗼𝘁𝘀𝗽𝗼𝘁𝘀: code that is both complex AND frequently changed. Bad—but stable—code isn't a problem: the killer combination is bad code you touch all the time.

Here's what Adam's research found about bad code's impact:

↳ 🐛 𝟭𝟱𝘅 𝗺𝗼𝗿𝗲 𝗱𝗲𝗳𝗲𝗰𝘁𝘀 𝘁𝗵𝗮𝗻 𝗵𝗶𝗴𝗵 𝗾𝘂𝗮𝗹𝗶𝘁𝘆 𝗰𝗼𝗱𝗲
↳ ⏱️ 𝟭𝟮𝟰% 𝗹𝗼𝗻𝗴𝗲𝗿 𝗱𝗲𝘃𝗲𝗹𝗼𝗽𝗺𝗲𝗻𝘁 𝘁𝗶𝗺𝗲 
↳ ⁉️ 𝗨𝗽 𝘁𝗼 𝟵𝘅 𝗹𝗼𝗻𝗴𝗲𝗿 𝗺𝗮𝘅𝗶𝗺𝘂𝗺 𝗰𝘆𝗰𝗹𝗲 𝘁𝗶𝗺𝗲𝘀 𝘃𝘀 𝗲𝘀𝘁𝗶𝗺𝗮𝘁𝗲𝘀

That last point hits the hardest — it's not just that bad code takes longer, it's that you can't reliably estimate *how much* longer. 

This week we wrote a full article together where we explored all of this and much more, including the impact of knowledge distribution on your team, the infamous bus factor, and, of course, how to prevent (or remediate) these problems.

You can find the full article in the comments!",64.0,14.0,5,83.0,1.35,Teacher,Software Engineering,Framework/How-To,Observation/Opinion,Text-only,What can we learn from forensic psychology about… technical debt?!,"What can we learn from forensic psychology about… technical debt?!

Over the past couple of weeks I spoke multiple times with Adam Tornhill, author of","What can we learn from forensic psychology about… technical debt?!

Over the past couple of weeks I spoke multiple times with Adam Tornhill, author of",https://www.linkedin.com/posts/lucaronin_what-can-we-learn-from-forensic-psychology-activity-7366376336837197827-c9iy?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEIWbD0BJKrG7iRdUpFYZAC3-9q6QhxhwOY,2025-08-27T07:49:39.356Z,dataset_alexis_dataset,148.0,0.0,47.3,
"Bad code is bad only if you need to change it. If it looks bad, but is stable, it doesn’t pose any concerns.

This might seem trivial, but it has deep implications. The main one is that you should focus your quality work on 𝗵𝗼𝘁𝘀𝗽𝗼𝘁𝘀 (cit. Adam Tornhill): the parts of your codebase that are frequently subject to change.

As humans we are bad at judging this intuitively, so a lot of work on tech debt is simply misguided: it either happens on bad—but stable—code, or on areas that are active but already in relatively good shape.

This is also hard to evaluate because activity distribution is extremely skewed: in most codebases, ~5% of the code gets 90% of the activity.

This reminds me of something from my startup days.

During an M&A conversation, the buyer’s consulting firm ran a technical due diligence. They found several areas of poor quality code—as we expected. In fact, over time we had doubled down on specific parts of the product we cared about, while phasing out others. The latter stayed experimental: less testing, more duplication, etc.

What I didn’t expect was how hard this proved to be to argue. We pointed to the strategic parts we were proud of, but they weighted the sketchy marginal code as an equal part of the whole.

In other words, the 𝗳𝗿𝗲𝗾𝘂𝗲𝗻𝗰𝘆 𝗼𝗳 𝗰𝗵𝗮𝗻𝗴𝗲 wasn’t considered.

Eventually the M&A failed for a variety of reasons. This was not explicitly mentioned as a blocker, but I always suspected it contributed.

I had a chat with Adam a few months ago that influenced a lot of how I think about this topic. I wrote an article from it, which I am linking in the comments 👇",58.0,20.0,1,79.0,1.23,Teacher,AI/ML/Coding Tools,Contrast/But,Observation/Opinion,Text-only,"Bad code is bad only if you need to change it. If it looks bad, but is stable, it doesn’t pose any c","Bad code is bad only if you need to change it. If it looks bad, but is stable, it doesn’t pose any concerns.

This might seem trivial, but it has deep","Bad code is bad only if you need to change it. If it looks bad, but is stable, it doesn’t pose any concerns.

This might seem trivial, but it has deep",https://www.linkedin.com/posts/lucaronin_bad-code-is-bad-only-if-you-need-to-change-activity-7407713780798910464-TNi1?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABmkfQwBdcd2N4mdCYhNad7ezx_lBw3r6yI,2025-12-19T09:29:54.009Z,idea_legos_alexis,172.0,0.0,47.3,
"Introducing the new Refactoring brand ❤️

It’s Christmas Eve, so it’s time for a bit of a special announcement. After working on it for several months, today we are introducing our new brand, developed with my long-time friends Matteo, Emily, and Sergio from Moze.

I have always been extremely protective of how Refactoring looks and feels, so this has been a very personal work for me. We went back to the basics of what makes Refactoring… Refactoring: what I write about, what I stand for, and what makes it unique.

I am incredibly proud of the final result. We tweaked everything: the logo, the colors, the main design elements — we even designed a new font! All while still feeling 100% Refactoring. 

Let me know if you like it!

I have also written about the whole process and lessons learned in the latest newsletter edition, which I attach in the comments 👇

I wish you happy holidays with your loved ones! 🎄",61.0,15.0,1,77.0,1.29,Fortune Teller,Productivity,Industry Observation,Observation/Opinion,Text-only,Introducing the new Refactoring brand ❤️,"Introducing the new Refactoring brand ❤️

It’s Christmas Eve, so it’s time for a bit of a special announcement. After working on it for several months","Introducing the new Refactoring brand ❤️

It’s Christmas Eve, so it’s time for a bit of a special announcement. After working on it for several months",https://www.linkedin.com/posts/lucaronin_introducing-the-new-refactoring-brand-activity-7409516534215188480-3p2n?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABmkfQwBdcd2N4mdCYhNad7ezx_lBw3r6yI,2025-12-24T08:53:23.917Z,idea_legos_alexis,163.0,0.0,47.3,
"Back to Rome after some great time in Berlin at the CTO Craft Con!

I had the privilege to keynote the first day 🙏 and I brought some thoughts about how software engineering teams should think about AI.

The truth is everything these days feels shaky and early, so I believe good mental models are more useful than specific practices. And my favorite one is: 𝘄𝗵𝗮𝘁’𝘀 𝗴𝗼𝗼𝗱 𝗳𝗼𝗿 𝗵𝘂𝗺𝗮𝗻𝘀 𝗶𝘀 𝗴𝗼𝗼𝗱 𝗳𝗼𝗿 𝗔𝗜.

What’s evident from the countless conversations and data points we have been collecting over the past few months, is that if you have good engineering practices in place, AI is going to amplify them. 

AI thrives on the same things humans thrive on: good docs, clear abstractions, good testing, small batches. It also makes it *easier* to implement them, by lifting a lot of grunt work off of our shoulders.

So the ROI of good engineering is just skyrocketing: good practices are now easier to put in place + more valuable, because they benefit both human and AI productivity.

The opposite is also true: if your house is a mess, AI is just going to create more mess.

So, all in all, there’s never been a better time to be a software engineer — let’s get to work!

p.s. it was great to meet with so many friends at the conference! Shout-outs to Hannah (finally in person!), Joel, Melinda, Patrick, Danilo and many more I am sure I am forgetting!",63.0,11.0,0,74.0,1.33,Contrarian,Engineering Leadership,Against Common Wisdom,Observation/Opinion,Text-only,Back to Rome after some great time in Berlin at the CTO Craft Con!,"Back to Rome after some great time in Berlin at the CTO Craft Con!

I had the privilege to keynote the first day 🙏 and I brought some thoughts about h","Back to Rome after some great time in Berlin at the CTO Craft Con!

I had the privilege to keynote the first day 🙏 and I brought some thoughts about h",https://www.linkedin.com/posts/lucaronin_back-to-rome-after-some-great-time-in-berlin-activity-7376968998468534272-VlgQ?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACMGb3oBRaMXx5ky1s8XlW5ehBwhaT5lQhE,2025-09-25T13:21:06.691Z,idea_legos_alexis,156.0,0.0,47.3,
"How does Shopify execute at startup speed — but with 4,000 engineers? ⚡️

Today I published a deep dive with Eytan Seidman, Director of Product for the Developer Platform at Shopify, about how they achieve startup velocity at enterprise scale.

One of their secrets is a unique approach that combines continuous delivery with strategic storytelling through biannual ""Editions.""

Here are a few things that I learned:

↳ 🎭 𝗘𝗱𝗶𝘁𝗶𝗼𝗻𝘀 𝗮𝗿𝗲 𝘀𝘁𝗼𝗿𝘆𝘁𝗲𝗹𝗹𝗶𝗻𝗴, 𝗻𝗼𝘁 𝘄𝗮𝘁𝗲𝗿𝗳𝗮𝗹𝗹 — teams ship continuously, but twice a year they bundle major updates into cohesive narratives that capture market attention.

↳ 🔬 𝗖𝗼𝗻𝘃𝗲𝗿𝗴𝗲𝗻𝗰𝗲 𝗰𝗿𝗲𝗮𝘁𝗲𝘀 𝗰𝗼𝗵𝗲𝗿𝗲𝗻𝗰𝗲 — before each Edition, teams stop building new features and focus entirely on integration, stress-testing the full user journey to avoid ""feature soup.""

↳ 👥 𝗛𝘆𝗯𝗿𝗶𝗱 𝘁𝗲𝗮𝗺 𝘀𝘁𝗿𝘂𝗰𝘁𝘂𝗿𝗲 — durable teams own complex domains for deep expertise, while task forces tackle new initiatives for agility. Best of both worlds.

↳ 🏛️ 𝗘𝘃𝗲𝗿𝘆𝘁𝗵𝗶𝗻𝗴 𝗮𝘀 𝗖𝗼𝗱𝗲 — they adopted a declarative, code-first approach to their platform, which is paying huge dividents with AI. Now AI can read and update config files and run full apps without touching GUIs.

↳ 💻 𝗜𝗗𝗘 𝗮𝘀 𝗛𝘂𝗯 — meeting developers where they are increasingly means never making them leave their development environment. The platform comes to them, not the other way around.

Link to the full article in the comments! 👇",60.0,11.0,3,74.0,1.27,Investigator,Engineering Leadership,Contrast/But,Story,Text-only,"How does Shopify execute at startup speed — but with 4,000 engineers? ⚡️","How does Shopify execute at startup speed — but with 4,000 engineers? ⚡️

Today I published a deep dive with Eytan Seidman, Director of Product for th","How does Shopify execute at startup speed — but with 4,000 engineers? ⚡️

Today I published a deep dive with Eytan Seidman, Director of Product for th",https://www.linkedin.com/posts/lucaronin_how-does-shopify-execute-at-startup-speed-activity-7348698827903631360-Ucri?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAB6K1cEBWGklm42wKpdPEhH6bEDzT2raZN4,2025-07-09T13:05:32.794Z,dataset_alexis_dataset,167.0,0.0,47.3,
"Today I published an article about something very close to my heart: note-taking. It's a review of ""How to Take Smart Notes"" — a book that completely changed how I work and think 👇

This book introduced me to the 𝗭𝗲𝘁𝘁𝗲𝗹𝗸𝗮𝘀𝘁𝗲𝗻 method used by Niklas Luhmann, who published 70+ books and 400+ scientific papers in 30 years (!!). His secret? A system of 90,000 interconnected notes that acted as his second brain.

But here's the thing: after 5 years and 600+ notes of my own, I've learned that you don't need to copy Luhmann exactly. In fact, I don’t. You need something sustainable that works for you.

Here are some things I learned:

↳ ✍️ 𝗪𝗿𝗶𝘁𝗶𝗻𝗴 𝗶𝘀 𝘁𝗵𝗶𝗻𝗸𝗶𝗻𝗴 — you don't write to capture thoughts: you write to create them. Writing forces linear thinking and reveals both meaning and inconsistencies.

↳ 🍱 𝗕𝗿𝗲𝗮𝗸 𝗱𝗼𝘄𝗻 𝘁𝗵𝗲 𝘄𝗼𝗿𝗸 — separate capture (save everything raw), organize (periodic review), and express (create output). Trying to do all at once == writer's block.

↳ 📥 𝗖𝗮𝗽𝘁𝘂𝗿𝗲 𝗲𝘃𝗲𝗿𝘆𝘁𝗵𝗶𝗻𝗴, 𝗸𝗲𝗲𝗽 𝗵𝗮𝗹𝗳 𝗼𝗳 𝗶𝘁 — during my weekly review, I delete most of what I captured in the prior days. And that's fine!

↳ 🪣 𝗣𝗿𝗼𝗷𝗲𝗰𝘁𝘀, 𝗥𝗲𝘀𝗽𝗼𝗻𝘀𝗶𝗯𝗶𝗹𝗶𝘁𝗶𝗲𝘀, 𝗮𝗻𝗱 𝗧𝗼𝗽𝗶𝗰𝘀 — I organize notes by actionability. Projects have deadlines, responsibilities recur, while topics are just areas of interests.

↳ 🤖 𝗔𝗜 𝗵𝗲𝗹𝗽𝘀 𝗰𝗮𝗽𝘁𝘂𝗿𝗲, 𝗻𝗼𝘁 𝗼𝗿𝗴𝗮𝗻𝗶𝘇𝗲 — I have found that AI is great for capturing and summarizing content, but organizing is where I need make the connections. We can’t outsource your thinking. Same thing with writing.

So, after 260+ articles and 600+ notes, I confirm: good note-taking compounds — but it's a journey. 

As in software, it's not about creating a perfect system: it's about a workflow that grows with you, which you keep iterating on.

Full article in the comments! 👇",61.0,10.0,1,72.0,1.29,Teacher,AI/ML/Coding Tools,Personal Experience,Observation/Opinion,Text-only,"Today I published an article about something very close to my heart: note-taking. It's a review of ""","Today I published an article about something very close to my heart: note-taking. It's a review of ""How to Take Smart Notes"" — a book that completely ","Today I published an article about something very close to my heart: note-taking. It's a review of ""How to Take Smart Notes"" — a book that completely ",https://www.linkedin.com/posts/lucaronin_today-i-published-an-article-about-something-activity-7361389025892491264-H0eo?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAB6K1cEBWGklm42wKpdPEhH6bEDzT2raZN4,2025-08-13T13:31:51.767Z,idea_legos_alexis,164.0,0.0,47.3,
"What does *minimum viable testing* look like?

Testing is one of the topics on which I receive the most questions from the newsletter. But these are usually not like: “how do I test things thoroughly?"" But rather “how do I get the best bang for my buck?”

So as always YMMV, but here is my quick cheat sheet:

𝟭) 𝗨𝘀𝗲 𝗮 𝘀𝘁𝗮𝘁𝗶𝗰 𝘁𝘆𝗽𝗲𝗱 𝗹𝗮𝗻𝗴𝘂𝗮𝗴𝗲

Most languages today have statically typed versions you can adopt, e.g. Typescript for Javascript, or Sorbet for Ruby.

My opinion is that this is a no-brainer for 99% of teams.

Static types catch a ton of bugs early, make AI safer, and self-document the code.

𝟮) 𝗪𝗿𝗶𝘁𝗲 𝘂𝗻𝗶𝘁 𝘁𝗲𝘀𝘁𝘀 *𝘄𝗵𝗲𝗻 𝗿𝗲𝗹𝗲𝘃𝗮𝗻𝘁*

Unit tests are an important part of your testing investment. However, I am not adamant about their coverage — you should write them for whatever is non-trivial or subject to implementation changes in the future.

𝟯) 𝗪𝗿𝗶𝘁𝗲 𝗽𝗹𝗲𝗻𝘁𝘆 𝗼𝗳 𝗶𝗻𝘁𝗲𝗴𝗿𝗮𝘁𝗶𝗼𝗻 𝘁𝗲𝘀𝘁𝘀

Integration tests are about testing execution paths that involve multiple functions / components. Figure out the most important ones for each area of your product, and test them in depth. 

To identify them, you can think about business paths based on how your product is used. API endpoints are also usually good candidates.

Sometimes, the difference between unit and integration is a bit murky, but it doesn’t matter. Just focus on what feels worthwhile to be tested.

𝟰) 𝗪𝗿𝗶𝘁𝗲 𝗮 𝗳𝗲𝘄, 𝗰𝗿𝗶𝘁𝗶𝗰𝗮𝗹 𝗲𝗻𝗱-𝘁𝗼-𝗲𝗻𝗱 𝘁𝗲𝘀𝘁𝘀

E2E tests are expensive to develop and maintain. My rule of thumb is to invest in testing those parts that you would check manually anyway. The entire goal of E2E is to remove manual checks, so you can release faster.

If you are an e-commerce, you may start by testing the main purchase funnel, checkout included. If you are a SaaS, you may test that new customers are able to subscribe, and the core features used by your existing ones.

𝟱) 𝗔𝘃𝗼𝗶𝗱 𝘀𝘁𝗮𝗴𝗶𝗻𝗴 𝗶𝗳 𝘆𝗼𝘂 𝗰𝗮𝗻

I wrote a full article about this, but the TL;DR is you can probably avoid a staging environment by implementing some combination of canary rollouts and live PR previews. I also have a friend who also does video walkthroughs for PR, and they look great.

The idea is: the fewer steps to production, the faster you release, the better feedback loop you have, which also helps stability because you recover faster from mistakes.",58.0,8.0,3,69.0,1.23,Teacher,AI/ML/Coding Tools,Contrast/But,Observation/Opinion,Text-only,What does *minimum viable testing* look like?,"What does *minimum viable testing* look like?

Testing is one of the topics on which I receive the most questions from the newsletter. But these are u","What does *minimum viable testing* look like?

Testing is one of the topics on which I receive the most questions from the newsletter. But these are u",https://www.linkedin.com/posts/lucaronin_what-does-minimum-viable-testing-look-like-activity-7401539753243901952-nrIt?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAChrmHMBoeF2TJr0KNDHwGzHHBzLvrGpHx8,2025-12-02T08:36:31.132Z,idea_legos_alexis,173.0,0.0,47.3,
"This year I renovated a lot of my home office. This week’s newsletter explores the ~20 essential items I use every day 🪑

(the chair emoji is a trap, I don't use chairs!)

It’s a free bonus newsletter, maybe in time for some last-minute Xmas gifts, or to write something down for the new year!

Here’s what I cover:

🪑 𝗗𝗲𝘀𝗸 — my standing desk and its core accessories.
💻 𝗧𝗲𝗰𝗵 — computer, monitor, and a couple other essential devices
🎥 𝗩𝗶𝗱𝗲𝗼 / 𝗔𝘂𝗱𝗶𝗼 — everything I use to record the podcast and videos.
💡 𝗟𝗶𝗴𝗵𝘁𝗶𝗻𝗴 — making the office seriously bright + looking good in video.
🪴 𝗠𝗶𝘀𝗰 — plants and cups!

You can find everything here: https://lnkd.in/eqJ5E3_U",45.0,18.0,1,64.0,0.95,Contrarian,AI/ML/Coding Tools,Personal Experience,Observation/Opinion,Text-only,This year I renovated a lot of my home office. This week’s newsletter explores the ~20 essential ite,"This year I renovated a lot of my home office. This week’s newsletter explores the ~20 essential items I use every day 🪑

(the chair emoji is a trap, ","This year I renovated a lot of my home office. This week’s newsletter explores the ~20 essential items I use every day 🪑

(the chair emoji is a trap, ",https://www.linkedin.com/posts/lucaronin_this-year-i-renovated-a-lot-of-my-home-office-activity-7406975448313929729-OQKp?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC068VkBV9XY3vJkG9xYvL4BarqCBKeMpgc,2025-12-17T08:36:01.827Z,dataset_alexis_dataset,287.0,0.0,47.3,
"As managers, we always say we should cut meetings whose value is low, that is, lower than the opportunity cost of attendees' time.

In my experience, though, this is tricky to judge. The ROI of ceremonies is often not linear, e.g:

↳ Daily standups may feel like a waste of time until you casually intercept a big blocker.
↳ Retrospectives may seem shallow until a project goes bad and it prompts a real discussion.

Some processes are simply designed to run *at a loss* most of the time, and then have a few instances that repay the whole bill.

I feel that, as humans, we are bad at assessing these situations. When the value distribution is uneven, we need longer feedback loops — and we don’t like that.

This is one of the cruxes of moving from IC to management. As an engineer, most feedback loops are extremely short: you write code, it works, deploy to prod, check how it goes. As a manager, good luck with that! When it comes to how your team works—as a system—you need many cycles to figure out how things are doing. And a full cycle goes from minutes/hours (coding) to weeks (management).

I wish a good week to all the managers out there! ❤️",49.0,4.0,4,57.0,1.04,Teacher,Engineering Leadership,Framework/How-To,Story,Text-only,"As managers, we always say we should cut meetings whose value is low, that is, lower than the opport","As managers, we always say we should cut meetings whose value is low, that is, lower than the opportunity cost of attendees' time.

In my experience, ","As managers, we always say we should cut meetings whose value is low, that is, lower than the opportunity cost of attendees' time.

In my experience, ",https://www.linkedin.com/posts/lucaronin_as-managers-we-always-say-we-should-cut-activity-7342821496093822977-K_1I?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACdmXNYBitmvc8eOWzKRs0OEekQFSuxVwUA,2025-06-23T07:51:07.695Z,dataset_alexis_dataset,212.0,0.0,47.3,
"I enjoyed this article by Matt Webb about how to coordinate agents that do stuff for us: https://lnkd.in/dVQdgzBz

It also made me discover Weft, which I didn’t know: https://lnkd.in/dXjUwzJp

Matt argues that the best abstraction for agents is *teammates*, and so they belong to our todo lists. E.g. Linear for work (which jumped on this and smartly released “Linear for Agents”) and… Apple Reminders for our lives.

Personally I don’t use Reminders, I use Todoist, which has an API and MCP server, so I think I will tinker with it 🤔 e.g. I may turn my own workspace in a Team, add a fake person who is an agent, and assign stuff to it.

Has anyone tried something similar?

All this stuff is duct-taped for now, but to me it makes sense. Makes me think that a lot of software may end up adding first-party support for agents as individual users, which is helpful and doesn’t break how we have been using tools so far.

p.s. trying to post more “unfiltered” thoughts on Linkedin, you know, as a human, ignoring the algorithm (two links in a post?!)",15.0,14.0,2,,,Teacher,Engineering/Technical,Insight/Observation,Statement → Commentary,Text-only,I enjoyed this article by Matt Webb about how to coordinate agents that do stuff for us: https://lnkd.in/dVQdgzBz,"I enjoyed this article by Matt Webb about how to coordinate agents that do stuff for us: https://lnkd.in/dVQdgzBz

It also made me discover Weft, whic",,,,dataset_alexis_dataset,,,,
"Speed is all that matters — if you measure it right.

I have always believed there is no tradeoff between speed and quality in software. Shipping fast creates a tight feedback loop, which makes you improve faster and recover faster from mistakes.

All of this enables quality and stability.

But that’s only if you measure speed based on the work you actually ship.
Speed is not the amount of commits you make, or the amount of PRs. It’s not even about the amount of deployments.

Speed ultimately means minimizing the *wall-clock time* between when someone asks for something, and when they get it.

It’s about what the outside world experiences.

So, if you think you are fast, ask yourself: would your customers say the same?

Have a good start of the week! ☀️☕",29.0,17.0,2,,,Teacher,Engineering/Technical,Insight/Observation,Statement → Commentary,Text-only,Speed is all that matters — if you measure it right.,"Speed is all that matters — if you measure it right.

I have always believed there is no tradeoff between speed and quality in software. Shipping fast",,,,dataset_alexis_dataset,,,,
"Hard work is a lagging indicator

There is a big feud in tech over hard work. It’s between teams who work long hours / 996 / hustle all the time, vs those who focus on a more measured approach, in the style of “slow is smooth, smooth is fast”. 

It has become a culture war — people attach part of their identities to one camp, and often disdain the other.

I believe this whole conversation is based on a fallacy.

In my experience, motivated people *naturally* work hard — because they care, not because you told them so. When you hire talented people and give them the right amount of direction and agency, the result is... they work hard!

Working hard feels *fun* when people do so because they enjoy pushing themselves. It’s not fun when they do it out of fear, or to seek approval. That’s where teams crash and burn.

So the question is: have you created the conditions where people *want* to work hard? Or do they do it because they feel they need to?

Hard work works best as a *lagging indicator* — the natural output of a healthy, high-agency environment. You can’t force it *upstream*, but you can create the conditions for it to happen *downstream*.",34.0,11.0,2,,,Teacher,Culture/Career,Personal Experience,Contrast Format,Text-only,Hard work is a lagging indicator,"Hard work is a lagging indicator

There is a big feud in tech over hard work. It’s between teams who work long hours / 996 / hustle all the time, vs t",,,,dataset_alexis_dataset,,,,
"It’s interesting how our feelings about the same ideas change over time.

I have seen this picture online countless times over the years. 

- At first I thought it was funny
- After a few times I thought it was deep
- Today I saw it again and thought most problems in life are actually a variation of this comic

It’s not like I didn’t get the actual meaning of the picture the first time. I did, but somehow it didn’t *register*. It felt cliché.

I think that repeated exposure gave my mind more time to relate with the idea itself, and connect it to my own experience, so now it feels more profound — but it's the same idea! 

This is probably the problem with clichés: they are deep insights, passed on too rapidly for their real meaning to register anymore. But if we slow down, we can find incredible wisdom almost everywhere.

It made me think about this article that I read a few days ago, on the virtues of slowing down: https://lnkd.in/dvirDrmE",33.0,4.0,1,,,Teacher,Engineering/Technical,Insight/Observation,Statement → Commentary,Text-only,It’s interesting how our feelings about the same ideas change over time.,"It’s interesting how our feelings about the same ideas change over time.

I have seen this picture online countless times over the years. 

- At first",,,,dataset_alexis_dataset,,,,
"I am an insufferable note-taking nerd.

Always have been — but since I am a full-time writer I got even worse, because now I can say “it’s because of my job”. 

I am super opinionated about all-things-note-taking, but I usually avoid giving specific advice, because I believe everyone should find the tools and workflows that work best for their life.

There’s one thing, though, I recommend to everyone: do a *weekly review* of your notes to 1) organize them, and 2) trash what doesn’t deserve long-term storage.

I do it every Tuesday, it takes one hour, and I go through everything I captured that week. What's key about the review is that 1) it separates *reviewing* from *capturing*, and 2) it makes me process all captured notes in the same sitting. 

When I do this, interesting things happen:

– Many things that seemed interesting days ago no longer do. I usually delete over 60% of what I have captured.
– When I am in “organization mode”, I find more connections and work faster than doing it hastily on the spot.
– It becomes a genuinely pleasurable activity—like a mini time capsule where each idea feels like a rediscovery.

I also use this time to clear email, DMs, downloads, and tasks—everything that piles up during the week—so each week starts with a clean slate.

If you set personal goals, it’s also the perfect time to check on progress and plan your next actions.

The weekly review is by far my most important note-taking / productivity routine.

p.s. posting this while doing my review on a plane. That's how insufferable I am!",43.0,14.0,3,,,Teacher,Product/Growth,Personal Experience,Statement → Commentary,Text-only,I am an insufferable note-taking nerd.,"I am an insufferable note-taking nerd.

Always have been — but since I am a full-time writer I got even worse, because now I can say “it’s because of",,,,dataset_alexis_dataset,,,,
