authorName,authorProfileId,postedAtISO,numLikes,numComments,numShares,type,text,url
Gina Mastantuono,gina-mastantuono,2025-01-29T23:17:37.012Z,1491,27,102,linkedinVideo,"20 years on... ServiceNow’s still got it. We announced another stellar year and a great quarter! These results continue to demonstrate the strength of our platform and innovation engine, the value we’re driving for customers, and our team’s elite-level execution.  

Here are some highlights from Q4:  

✅ RPO, an indicator of our long-term momentum, ended the quarter at approximately $22.3 billion, growing 26%* Y/Y in constant currency. YES!  
✅ 19 deals exceeded $5 million and 3 deals were $20+ million in net new ACV. Plus, we landed our largest new logo deal in company history! 
✅ Customer adoption of our AI solutions surged with the number of Now Assist service desk deals, including ITSM, CSM, and HRSD, growing 150%+ Q/Q.  

Bottom line: 2024 was an amazing year and the moves we’re making in 2025 demonstrate how we’re defining the next generation of enterprise software! This is a testament to what our 26K+ employees deliver to our customers every day. Massive congratulations to this incredible team!  

Check out our results: https://lnkd.in/guvZzG47  

*Calculated on a non-GAAP basis. For reconciliations, please refer to our earnings release issued on January 29, 2025 available at investors.servicenow.com. 

Bill McDermott Amit Zavery Paul Smith Jacqui Canney Chris Bedi Russ Elmer Nick Tzitzon Darren Y. Paige Young Johnna Hoff   

#ServiceNow #earnings",https://www.linkedin.com/posts/gina-mastantuono_servicenow-earnings-activity-7290508414076473344-z9Cn?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAGADtzgBCdDyz_5kPyfMX9Jp8NqvTXc1FrA
Gina Mastantuono,gina-mastantuono,2026-01-15T15:57:27.696Z,1456,58,3,text,"Some pivotal moments arrive wrapped as heartbreak—and end up becoming the reset you didn't know you needed. 💔 

Years ago, I was preparing to make a major life move. I had resigned from my job (even turning down a promotion), packed up my apartment, and was ready to relocate across the country for a relationship. 

A week before I was supposed to move, my then-boyfriend showed up at my empty apartment and ended things.

In that moment, I had two choices:
1) Call my boss and ask for my job back.
2) Step back, reevaluate everything, and choose a different path forward. 

I'd worked since I was 12 years old, and I was about to turn 30. So, I decided to take a little time off. I bought a one-way ticket, traveled for six months, and finally gave myself the space to figure out what I actually wanted—from my career and from my life.

When I came back, I was more focused and determined than ever. I took a big role at IAC, which ultimately put me on the path to becoming Revlon’s international CFO five years later.

That moment changed everything for me. In addition to making me rethink what I wanted from my career, it also forced me to reflect on what I needed in a partner—someone who would support my ambitions. 

That's exactly what I found. My husband is my biggest cheerleader, the best decision I've ever made, and I wouldn't be here without his unwavering support.

Pivotal moments rarely feel inspirational while you're living them. More often, they feel like everything is falling apart but sometimes they’re clearing the path for what comes next.

What was a pivotal moment in your life that didn’t feel “pivotal” at the time?",https://www.linkedin.com/posts/gina-mastantuono_some-pivotal-moments-arrive-wrapped-as-heartbreakand-activity-7417595786202615808-nrDY?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAAf0-7wBqkHCf8culHraVtb5CKkyrPhCgfs
Gina Mastantuono,gina-mastantuono,2025-11-24T14:49:23.224Z,1388,83,6,image,"One of the questions I'm most often asked is how I find time to work out with my busy schedule. The truth is—I don't find the time. I make it. 

I live by one simple rule: ""Put your own oxygen mask on first."" To perform at your best—for your team, your family, and yourself—you have to take care of YOU first. I'm 100% convinced I couldn't operate at the level I do without investing in my health.

Here’s what my fitness routine looks like:

💪 Strength training: 3x per week, full-body sessions with weights. Strength training keeps me grounded. It builds not just muscle, but resilience and confidence.

🏃‍♀️ Cardio: About 60–90 minutes per week. One high-intensity interval session for heart health and VO₂ max. Two “zone 2” steady-state sessions to build endurance and stamina.

🧘 Mobility & flexibility: 1 dedicated hour a week. It looks easy but it's the hardest thing I do. I find that the small, controlled movements have the biggest impact. 

☀️ Morning movement: At least 3 mornings a week, that's 15 minutes of yoga or stretching to get my body moving and my mind focused.

🛏️ Sleep: 8 hours a night. It's the foundation for everything—energy, focus, and performance.

Health and fitness aren't just part of my routine; they're part of my leadership philosophy. I love when people on my team text or email me about hitting their fitness goals—it's proof that discipline inspires discipline.

What's one non-negotiable in your health and fitness routine that keeps you performing at your best?

(I'm also proudly wearing my #HyperLocal hat here. It's a new brand a good friend of mine is building with a mission of celebrating community. You can find them at www.hyperlocal.shop.)",https://www.linkedin.com/posts/gina-mastantuono_hyperlocal-activity-7398734485674061825-bak1?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEL3bxwBwKYzZjrt26wx6rOJd1c-I03NZVc
Gina Mastantuono,gina-mastantuono,2025-05-06T23:21:58.085Z,1396,7,10,image,"The buzz in Las Vegas is off the charts with Knowledge 2025 in full swing!

We kicked off the week with Investor Day, where we welcomed ~135 analysts and investors in person, and hundreds more streaming live, to dive into what’s next for ServiceNow.

The energy in the room was palpable. Our fundamentals are stronger than ever, fueled by relentless platform innovation and a steadfast commitment to our customers. We showcased real-world Agentic AI solutions, shared stories of customer success, and highlighted the elite-level focus and execution that will rocket us to $15 billion.

We also highlighted how Now Assist is rapidly scaling, with $250 million in ACV today and a clear path to $1 billion by 2026, as customers adopt our newest innovations, like AI Control Tower, AI Agent Fabric, and AI Agent Studio.

At ServiceNow, we’re not just imagining the future—we’re building it. Our ambition? To become the defining enterprise software company of the 21st century. Based on what we’re showcasing this week at Knowledge, I have no doubt we’ll get there.

This is the power of ServiceNow. And we’re just getting started. Let’s go!

#ServiceNow #AgenticAI #Know25 #PutAItoWorkforPeople #DESCO21C 
Bill McDermott Paul Fipps Chris Bedi Amit Zavery Darren Y.",https://www.linkedin.com/posts/gina-mastantuono_servicenow-agenticai-know25-activity-7325661132059226114-tLmQ?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACtA4KcBx5CyrQmZwEMZrXpKpd7UGv8ZKBU
Gina Mastantuono,gina-mastantuono,2024-10-10T13:54:42.898Z,1279,34,5,image,"I’m a self-proclaimed gym rat. 
 
Throughout my career, I’ve learned exercise is essential for my wellbeing. It keeps me grounded both physically and mentally. It allows me to show up every day as my best self – a mom, wife, friend, colleague, and CFO.  
 
Today, World Mental Health Day, is a powerful reminder that our mental health deserves just as much attention as our physical health. Taking time to recharge, checking in with yourself, or having an honest conversation with someone you trust can go a long way in maintaining that work-life harmony (balance is overrated!).  

So today, no matter where you are, I encourage you to take a moment for YOU. Get outside, go for a walk, meditate, do something that clears your head.  

I’m grateful ServiceNow prioritizes its wellbeing, offering incredible emotional, physical, financial, and social resources and benefits. When everyone feels safe and supported, we can all do our best work, live our best lives, and fulfill our purpose to make the world work better together.  

#WorldMentalHealthDay #ServiceNow #wellbeing",https://www.linkedin.com/posts/gina-mastantuono_worldmentalhealthday-servicenow-wellbeing-activity-7250141702093463552-YGMm?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFwt2UoBTwVKYVSEYFHggZByc_n9_OMGpBE
Gina Mastantuono,gina-mastantuono,2025-12-08T16:04:24.125Z,1218,93,12,image,"What an honor to be recognized as one of Inc. Magazine.’s Entrepreneurial CFOs of the Year in its annual Best in Business list, celebrating leaders driving real impact inside their organizations.

People often ask me: ""Did you always know you wanted to be a CFO?"" My answer is always the same: never!

Growing up, I didn't see CFOs who looked like me. The idea that this could be my path didn’t even cross my mind. I chose accounting because I wanted job security—not because I imagined myself becoming a CFO.

As my career evolved and I realized that opportunity could arise, I pushed hard to broaden my skill set, take risks, and get comfortable being uncomfortable.

That’s why a recognition like this is so meaningful. It's a reminder of how far you can go even without a blueprint—and how important it is to be visible for the next generation. You can’t be what you can’t see.

A special shoutout to my ServiceNow team as well: Inc. also recognized ServiceNow as Best in AI Implementation, reinforcing what we live every day—disciplined execution, the strength of our platform, and the incredible traction we’re seeing in AI.

Executives list: https://lnkd.in/dKXcFj24

Best in AI Implementation list: https://lnkd.in/dUb-KQZY",https://www.linkedin.com/posts/gina-mastantuono_what-an-honor-to-be-recognized-as-one-of-activity-7403826793939505152-OVJH?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEL3bxwBwKYzZjrt26wx6rOJd1c-I03NZVc
Gina Mastantuono,gina-mastantuono,2025-01-24T15:26:59.743Z,1278,18,13,image,"What an incredible week in Las Vegas at our annual ServiceNow Sales Kickoff! The energy, passion, and camaraderie were unmatched—I’m still riding the wave of inspiration.

This year’s theme, Right Here, Right Now, perfectly captured our collective mission: to focus, execute, and seize the opportunities in front of us. I had the privilege of partnering on stage with Jacqui Canney, Chris Bedi, Paul Fipps, Michael Park, Josh Kahn, and Steve Lucas, where we spoke about the exponential possibilities of embracing agentic AI. But this week was really about celebrating our people, our purpose, and the relationships that fuel our success.

One of my favorite moments was sharing Now on Now stories and participating in the fun (and highly competitive!) Who Wants to Be an AI Innovator? game show. It was a blast showcasing how we’re embedding AI into everything we do to drive meaningful, real-world outcomes for our customers. 

And speaking of meaningful outcomes, it was truly special to join my ServiceNow colleagues in giving back through a charitable activity for the Make-A-Wish America Foundation. Together, we stuffed hundreds of teddy bears for kids in need—an experience that warmed my heart and reminded me of the incredible impact we can make beyond the workplace.

I’m leaving this kickoff more inspired and motivated than ever, knowing we’re poised to help our customers crush their business objectives. Let’s make Right Here, Right Now our best moment yet!

#PutAItoWorkforPeople #SalesKickOff2025 #MakeAWish #RightHereRightNow",https://www.linkedin.com/posts/gina-mastantuono_putaitoworkforpeople-saleskickoff2025-makeawish-activity-7288578039058182144-VMhs?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAGADtzgBCdDyz_5kPyfMX9Jp8NqvTXc1FrA
Gina Mastantuono,gina-mastantuono,2025-05-22T17:57:48.340Z,1282,10,5,image,"Some accomplishments deserve more than a handshake or a certificate—they deserve a moment. Celebrating the global field best-of-the-best at Winners Circle was that moment! 

Elite-level sales execution doesn’t happen by accident. It takes grit. Real grit. The kind that shows up when things get hard, when the deal gets complicated, and when the quarter gets tight. It takes discipline—turning process into muscle memory, and consistency into a competitive edge. Above all, it takes belief. Belief in our vision, in our customers, and in each other.

To our hard-working global field team—THANK YOU! You've set the standard, shattered expectations, and shown the world what first-rate execution looks like.

Celebrate this moment—you’ve earned it.

But don’t stop here.

If this is what we can do now, just imagine what’s next. The runway ahead is full of opportunity—and we've got the team to seize it. Let’s keep the pressure on, keep raising the bar, and keep winning TOGETHER.

Amit Zavery Chris Bedi Jacqui Canney Masatoshi Suzuki Nick Tzitzon Paul Fipps Russ Elmer",https://www.linkedin.com/posts/gina-mastantuono_some-accomplishments-deserve-more-than-a-activity-7331377759765553152-zgBe?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC_zUH4BqBNtDG2Tido_zWQLNa9WQ1N85kU
Gina Mastantuono,gina-mastantuono,2024-10-25T19:43:05.282Z,1250,19,17,image,"THIS is how we celebrate a standout quarter in our 20th year at ServiceNow: 
 
At In the Manhattan Center in New York City with hundreds of our employees in person and thousands more dialing in from across the world... hearing from one of our customers, Bastien Laforet from Volvo Group... touting Xanadu, our biggest AI release ever... being serenaded by Tony Award winning actress, Sutton Foster... and thanking our rockstar employees who show up hungry and humble every single day. 
 
There's something special about this city - and I'm not saying that because it’s my hometown - it's where dreams are born and made. It’s just like ServiceNow, where we dream BIG for our customers, partners, and people. Our stellar Q3 is a testament to the incredible work we achieved together.  

Big thanks to Seana Smith and Madison Mills for the opportunity to discuss our performance. Catch their report: https://lnkd.in/gKesxQ9U  
 
#ServiceNow #earnings",https://www.linkedin.com/posts/gina-mastantuono_servicenow-earnings-activity-7255665191030272000-7qm1?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFwt2UoBTwVKYVSEYFHggZByc_n9_OMGpBE
Gina Mastantuono,gina-mastantuono,2025-06-09T19:54:34.914Z,1169,56,1,image,"Proud mom moment 💙

This past weekend, my son graduated from 8th grade—a milestone in a life of learning, growing, and becoming that makes my heart swell with pride at the remarkable person he is.

To my son—stay curious, keep exploring, ask the big questions. Dare to dream boldly, and chase those dreams with courage, purpose, and an open heart. You’ve got so much ahead of you—and your dad and I will always cheer you on.

To all the parents, guardians, and families out there celebrating milestones—congratulations. Whether it’s moving up from middle school or walking the stage at high school, college, or trade school—these moments are more than memories. They shape who we become, what we hold true, and what we value most.

Here’s to every young graduate stepping into their next chapter and to the incredible support systems behind them. 💫",https://www.linkedin.com/posts/gina-mastantuono_proud-mom-moment-this-past-weekend-my-activity-7337930129047724033-D-Uy?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC_zUH4BqBNtDG2Tido_zWQLNa9WQ1N85kU
Gina Mastantuono,gina-mastantuono,2025-07-28T21:23:29.758Z,1136,20,9,image,"We have the best team in the business, and there’s nowhere I’d rather be. Here at ServiceNow, we are committed, passionate, and focused.

We’ve been busy, too. It makes coming together for our company-wide town hall that much more special. We aligned on how we’ll win in 2H, we got a big boost of energy from Bill McDermott, we laughed (thank you, Nick Tzitzon and David Spade), and we had our hearts filled, with songs by the incomparable Joy Woods.

We also celebrated—there’s so much to be proud of from Q2:

🙌 We beat guidance on subscription revenue and cRPO growth, showing investors and analysts, once again, that we are a relentless competitor.
🙌 We have more customers than ever, and they’re signing bigger and bigger deals. Our platform is powerful and sticky, and we have a 98% renewal rate.
🙌  Customers are loving our AI—Now Assist closed its biggest deal to date at over $20M, and we continue to see real AI-enabled efficiencies contributing to our own profitability.

The buzz and pace of New York City was the perfect backdrop for this moment, in the AI era. I shared with the team a quote from the great actress Helen Hayes: “If you rest, you rust.” We will not rust. We’re moving fast. Staying focused. UNITED in our will to WIN. 💪

Amit Zavery Paul Fipps Jacqui Canney Chris Bedi Russ Elmer",https://www.linkedin.com/posts/gina-mastantuono_we-have-the-best-team-in-the-business-and-activity-7355709510419714048-fxSS?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEHNb4kB-bdHOp7jSX_I2sgrv0KNd7M3uw4
