full_text,likes,comments,shares,total_engagement,outlier_score,hook_type,topic,angle,structure,visual_format,first_line,hook_150,hook,url,date,_source,rank,followers,author_avg,source
"“We don’t use agencies or consultants because I had a bad experience with one several years ago”. That’s what a Director of RevOps told me yesterday. 

It’s like saying you’re never going to a restaurant again because one time you had a bad meal. 

I used to think the same way when I was young, naive and inexperienced. I took so much pride in thinking I knew everything and could do it all myself. 

But then in 2013, despite me arguing against it, the company I worked for hired a Strategic Marketing Consultant named Andy and it fundamentally changed my career. 

Andy taught me all the really important things about Marketing that most people don’t talk about - how to conduct customer interviews, how to create a business case, how to run a beta trial, how to build a differentiated strategy using product, price, distribution, and promotion all together. 

Then again in 2017, the company I worked for hired a Category Design Consultant named Robin who taught me everything about category design, positioning, narrative design and strategic communications. 

Then again in 2018, the company I worked for hired a Creative & Branding agency who totally transformed our website, sales decks, and advertising assets and taught me everything I know about the creative process and how much it matters in properly communicating your message to the market. 

A lot of my skills, experience, and success in entrepreneurship can be directly attributed to these experiences working with external experts that taught me specialized knowledge, processes, and ways of thinking. 

___

External experts (agencies, consultants, fractionals, etc.) have distinct advantages that simply can’t be replicated by in-house employees:

-They’ve worked with hundreds or thousands of companies to solve the same problem 
-They’ve developed processes, automation, and other forms of intellectual property that accelerate projects and initiatives 
-They’ve seen some companies succeed and clearly know what ""success"" looks like and what it takes
-They've seen many companies fail and know how to help you avoid common mistakes and missteps. 

Not leveraging external experts to complement the skills of your in-house team, accelerate key strategic initiatives, avoid common missteps, and help you identify internal blindspots is simply not smart and is based on a false sense of ego and pride.

I know because I thought that way for a long time and now realize how naive and misguided my thinking was. 

Not using external experts just because you had one bad experience with one is like saying you’re never going to a restaurant again because you had one bad meal. 

Restaurants don’t all suck - you just picked a bad one. 

Pick a better restaurant next time. Or be naive and prideful trying to cook all the meals by yourself - eat a bunch of poorly cooked meals, have it take 10x longer, and waste a bunch of time and money trying to be a self-taught Michelin Star Chef. 

#strategy #b2b #marketing #sales",604.0,129.0,19,752.0,1.2,Fortune Teller,AI/Automation,Personal Experience,Story,Text-only,“We don’t use agencies or consultants because I had a bad experience with one several years ago”. Th,“We don’t use agencies or consultants because I had a bad experience with one several years ago”. That’s what a Director of RevOps told me yesterday. ,“We don’t use agencies or consultants because I had a bad experience with one several years ago”. That’s what a Director of RevOps told me yesterday. ,https://www.linkedin.com/posts/chriswalker171_strategy-b2b-marketing-activity-7219683197628862464-Ne7r?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAAt_JwsBA5FQptylIAREHje_475muw58sRI,2024-07-18T12:43:29.542Z,idea_legos_nacho,108,0,504.2,
"I hear the grumblings - many people think I’m trying to “put Marketing down” but in reality I’m one of the only people trying to save this profession. 

The B2B Marketing profession will slowly die if this doesn’t change. It’s already happening. 

-Lots of PE firms telling me they are broadly disappointed with Marketing performance and the business acumen within that department

-Lots of CROs telling me they don’t have confidence their Marketing team can fix the pipeline problem.

-Lots of CEOs needing to make changes to Marketing leadership due to continued underperformance (inadequate unit economics that don't scale)

-Revenue Marketing / Demand Gen / ABX is starting to roll into the Chief Revenue Officer (CRO). Some CMOs are trying to give this away from their mandate and focus only on Product Marketing & Comms. 

-Product Marketing teams are starting to roll into Product or Strategy, instead of Marketing. 

Don’t shoot the messenger. 

These are facts about what’s happening, not my opinion. 

You can get mad at me for telling you the truth, or you can use this information to your advantage. 

___

Unfortunately, just changing who owns the responsibilities that Marketing currently owns isn’t going to fix this problem. It's just yet another superficial band-aid B2B companies use to patch up this problem for a few quarters until the dysfunction resurfaces again. 

___

B2B companies continue to spin around in a circle

1. Hire a New CMO
2. Get measured on the wrong things
3. Do the wrong things
4. Don’t have a story to tell around business impact because there isn’t one
5. CMO asked to resign
6. Repeat every 18 months 

Change how you measure the success of your CMO and magically Marketing strategy changes and the impact of Marketing investments increase dramatically. Smart people can achieve clear goals. 

The person in the seat (CMO) isn’t the problem. The process of how we plan, measure, and optimize our Pipeline Creation process is the real problem. 

Stop wasting your time hiring a new CMO that will be set up to fail and FIX THE REAL PROBLEM. 

#marketing #b2b #finance #sales #gtm",555.0,160.0,19,734.0,1.1,Teacher,GTM/Sales,Contrast/But,List Post,Text-only,I hear the grumblings - many people think I’m trying to “put Marketing down” but in reality I’m one ,I hear the grumblings - many people think I’m trying to “put Marketing down” but in reality I’m one of the only people trying to save this profession.,I hear the grumblings - many people think I’m trying to “put Marketing down” but in reality I’m one of the only people trying to save this profession.,https://www.linkedin.com/posts/chriswalker171_marketing-b2b-finance-activity-7258096738161287168-WlGS?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADnKMZ4B-Oiq1O1Fnt-hGSFzUxSfAsmfsnI,2024-11-01T12:45:11.294Z,idea_legos_nacho,124,0,504.2,
"Pipeline is the #1 issue for a majority of B2B Companies but most Execs don't understand the true root cause:

The Marketing KPIs are not aligned to Business Results. 

__

People on LinkedIn put creativity on a pedestal, but B2B Marketing is the antithesis of Creative. 

B2B Marketing has spent the last 10-15 years running the same outdated, ineffective playbook of:

-Build PDF e-books that hide behind forms
-Run 7-step generic email nurtures
-Scale SDR farms to manage the spam cannons
-Spend millions per year on Google Ads w/o justifiable ROI
-Build 10+ over-priced ineffective trade show booths per year

And here’s why it happens:

Because the way B2B Marketing has been measured has not changed in the past 10-15 years either.

It’s built around “Leads” and “Web Traffic” and “Influenced Revenue Reporting” instead of actual business results. And there are no proper targets for achieving scalable unit economics. 

This misalignment between Marketing Metrics and Business Results boxes in Marketing to a very narrow set of traditional tactics, and is the OPPOSITE of Creativity. 

Want to help your Marketing team be dramatically more Creative? Here’s how:

1. Track Your Current Marketing Metrics and (New) Business Level Metrics Simultaneously. 

2. Prove to Yourself and other Execs that the Business Level Metrics are much better indicators of Marketing success 

3. Shift Marketing accountability from BS to BUSINESS RESULTS. (1) ROI of Create Pipeline Investments, (2) New Logo Efficiency %, (3) Growth Rate 

4. Empower your Marketing team to execute activities that drive the highest ROI (Pipeline & Revenue per $ spent, regardless of attribution). 

5. Leverage attribution and other forms of custom analytics as *secondary* forms of measurement and data to optimize the strategy & investments. 

__

It should be *impossible* for Marketing to hit their targets 2-3 quarters in a row while Sales misses quota and the Company misses growth targets. 

Yet, it literally happens all the time. 

And B2B companies try to fix it with band-aid solutions like:

-Have a CRO-CMO weekly coffee meeting. 
-Change National Sales Meeting to ""Revenue Kickoff""
-Have a Pipeline meeting on Wednesdays. 
-Spend 6 months to build a new attribution system in the CRM
-Try a bunch of random stuff that doesn’t solve the problem. 

But the only real solution is to fix the Marketing KPIs, so they are perfectly aligned to business results. 

If Pipeline Creation is the biggest opportunity in your business (and for many, it definitely is), make sure you fix the real problem!

#finance #marketing #b2b

p.s. Your Marketing strategy and investments are caused by your attribution model and KPIs, not the other way around 🙂 

^Once a CMO and Exec Team truly understand this phenomena, everything changes",607.0,91.0,18,716.0,1.2,Contrarian,GTM/Sales,Contrast/But,List Post,Text-only,Pipeline is the #1 issue for a majority of B2B Companies but most Execs don't understand the true ro,"Pipeline is the #1 issue for a majority of B2B Companies but most Execs don't understand the true root cause:

The Marketing KPIs are not aligned to B","Pipeline is the #1 issue for a majority of B2B Companies but most Execs don't understand the true root cause:

The Marketing KPIs are not aligned to B",https://www.linkedin.com/posts/chriswalker171_finance-marketing-b2b-activity-7254121607781076992-K4Ag?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAD8GrLcBE7ciJJbphgPJwGu7ksT3ZWLXliQ,2024-10-21T13:29:26.357Z,idea_legos_nacho,107,0,504.2,
"What if someone offered you $500 a day to sit in a room filled with a virus?
Would you do it?

What if they added:

-0.05% equity
-10 vacation days
-One offsite in Florida

Of course not.

But that’s basically what it’s like to work inside a low-frequency company for $180,000 a year.

The infection just spreads differently.

You don’t catch it through the air.
You catch it through meetings, Slack threads, and investor updates.

You start to absorb it:

-The urgency
-The pressure
-The anxiety
-The constant feeling of not being enough

It spreads on three levels:

Biological: Your body syncs with the stress signals around you.

Behavioral: You mirror the worldviews, emotions, and habits of your environment.

Cultural: The group creates a shared baseline of scarcity, urgency, and pressure.

That’s how calm, capable people burn out in a year.
They don’t change overnight. They just adapt to the frequency of the company.

This is a flow of energy that infects the entire ecosystem: 

It starts at the cap table.
Extractive capital pushes for fast growth and quick returns.
The CEO and leaders absorb the pressure.
It flows down to teams who carry it forward.
Vendors, partners, and customers feel it next.

Soon everyone is operating from stress, scarcity, and survival while pretending it’s normal.

It's become ""normal"" in tech for people to feel this way.
But this is NOT normal.
It's a virus most people don't see (yet).

If you're tired, anxious, or restless even when things look fine on paper, this is why.

You're absorbing the frequency of your work environment, the one you spend most of your life in.

And the cost is far bigger than your paycheck.
It carries with you to your health, well-being, relationships, creativity, confidence, and everything in your life. 

It won't be long until all the best talent flows to high-frequency companies. 

High-frequency companies prioritize impact over external validation. Calm over anxiety. Clarity over urgency. Regeneration over extraction. Originality over comparison. Sustainability over speed. 

They energize and empower everyone (investors, leaders, employees, customers, vendors, partners) in the ecosystem. 

Once top talent feels what it's like to work in a high-frequency environment, they will NEVER work at a low-frequency company again. 

They will become ALLERGIC. And see it for what it really is - Like sitting in a room filled with a virus for $500/day. 

The future belongs to high-frequency companies. 

#frequency #truth #business #leadership",488.0,206.0,10,704.0,0.97,Experimenter,Marketing,Data/Numbers,List Post,Text-only,What if someone offered you $500 a day to sit in a room filled with a virus?,"What if someone offered you $500 a day to sit in a room filled with a virus?
Would you do it?

What if they added:

-0.05% equity
-10 vacation days
-O","What if someone offered you $500 a day to sit in a room filled with a virus?
Would you do it?

What if they added:

-0.05% equity
-10 vacation days
-O",https://www.linkedin.com/posts/chriswalker171_frequency-truth-business-activity-7388974677580288000-3XA2?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAClmlz8BRPDzDkWc4Mx5VM_fhod8WRT60DA,2025-10-28T16:27:23.646Z,idea_legos_nacho,161,0,504.2,
"CEOs and CROs know they have a “Pipeline Problem” but they don’t realize it’s costing them more than $50MM every quarter they don’t fix it. 

At $50MM ARR and $15MM per year on Marketing & BDRs (simplification of the core investments to Create Pipeline):

1. [Root Cause] Pipeline Creation ROI drops by 50% from 1Q23 to 3Q24. 

2. [Growth Rate Slows] New Logo revenue growth slows by approximately $5MM/year and slows growth by 9% 

3. [GTM Efficiency Up to > 250%] Cut costs to lower CAC, but CAC is still up by close to 2X 

These combined factors of Growth Rate, GTM Efficiency, and Profitability create a minimum EV difference of 5X revenue multiple = $250MM per year in Enterprise Value. 

Every quarter it doesn’t get fixed, it costs Shareholders and Investors at least $50MM. And delays the time horizon for the compounding power of a SaaS business. 

—

And why is it happening? Because B2B companies don’t have a proper Pipeline Creation Methodology. On a $15MM per year budget to Create Pipeline, they have:

-Team of 30 Marketers
-Team of 20 SDRs
-$6MM per year in Marketing programs 

And no clear methodology to Create Pipeline at an appropriate Unit Economics.

__ 

The Marketing department deploys approximately 80% of the Company’s investments to Creating Pipeline.

And most Marketing Departments aren’t accountable to a proper Unit Economics target. 

And it’s one of the most painful, expensive problems in the entire B2B industry today. 

#finance #b2b #marketing #gtm #sales

B2B Companies don't have a Pipeline Creation Methodology, so they default to the Lead Gen Waterfall from 2012. 

Or they try to implement the Demand Unit Waterfall a la ABM from 2018, with no practical sense of implementation and it breaks down IRL every time. 

So they fall back on the Lead Gen Waterfall from 2012, except now they break it down by which department sourced the lead....

Installing a “Four Funnel” model that divides lead source credit between Sales, Marketing, SDRs, and Partners was an appropriate strategy that I personally recommended in 2018-2022. 

But this model will 100% fail in today’s environment and in the future, because it does not produce SCALABLE UNIT ECONOMICS. This highly inefficient model makes it “easy” for Finance to measure ROI yet basically impossible to scale, plan, forecast, diagnose, and optimize.",607.0,61.0,34,702.0,1.2,Teacher,GTM/Sales,Contrast/But,List Post,Text-only,CEOs and CROs know they have a “Pipeline Problem” but they don’t realize it’s costing them more than,"CEOs and CROs know they have a “Pipeline Problem” but they don’t realize it’s costing them more than $50MM every quarter they don’t fix it. 

At $50MM","CEOs and CROs know they have a “Pipeline Problem” but they don’t realize it’s costing them more than $50MM every quarter they don’t fix it. 

At $50MM",https://www.linkedin.com/posts/chriswalker171_finance-b2b-marketing-activity-7256652276193255424-I8BX?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAD8GrLcBE7ciJJbphgPJwGu7ksT3ZWLXliQ,2024-10-28T13:05:24.724Z,idea_legos_nacho,106,0,504.2,
"B2B Buyers trust their peers more than anything else. More than Google. More than Gartner. More than vendors. 
 
The resulting effect is called “Dark Social”. 
 
B2B buyers go to certain places to learn & discover with their peers:
 
Social Networks (LinkedIn, Twitter, Instagram, etc.)
 
Content Platforms (Apple Podcasts, Spotify, YouTube)
 
Communities & Groups (Facebook Groups, Slack Communities, etc.)
 
Internal Company Comms (Slack Channels, Zoom, etc.)
 
Direct Word of Mouth (Phone Calls, Text Messages, DMs, etc.)
 
Meet Ups & Events (Weekly Zoom Meet Ups, VC/PE organized events, etc.)
 
It’s where business priorities get set. It’s where buyers validate their decisions with peers. It’s where B2B buying decisions actually happen. 
 
And none of it gets tracked by attribution software. 
 
And because none of it gets tracked, B2B companies can’t keep up. 
 
Go-To-Market Teams can’t capitalize on these MAJOR business opportunities because these channels don’t get measured by their outdated software-based attribution models. 
 
Go-To-Market Teams can’t be in the places buyers spend time and actually help them because those activities don’t fit into their outdated software-based attribution models. 
 
Go-To-Market Teams can’t do the right thing for their customers because doing the right thing doesn’t get credited in their outdated software-based attribution models. 
 
It’s a real travesty. 
 
Because if you talked to your customers & actually listened to them about where they spend time, where they get information, and how they want to buy, you’d see these insights are SO OBVIOUS. 
 
CUSTOMER INSIGHTS should drive your GTM strategy, not attribution reports.

#gotomarket #marketing #b2b #demand #strategy

Dark Social = Word of mouth channels through the maturity of the internet that scales advocacy, sharing of content, and other forms of word of mouth that *never* get tracked by software-based attribution and don't create intent data.",579.0,95.0,24,698.0,1.15,Teacher,Marketing,Framework/How-To,Observation/Opinion,Text-only,B2B Buyers trust their peers more than anything else. More than Google. More than Gartner. More than,"B2B Buyers trust their peers more than anything else. More than Google. More than Gartner. More than vendors. 
 
The resulting effect is called “Dark ","B2B Buyers trust their peers more than anything else. More than Google. More than Gartner. More than vendors. 
 
The resulting effect is called “Dark ",https://www.linkedin.com/posts/chriswalker171_gotomarket-marketing-b2b-activity-7203391258969427968-gjhA?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAB7gKtAB2g4oHA8yJY0VljOb7bPdVFl3jU4,2024-06-03T13:45:08.676Z,idea_legos_nacho,117,0,504.2,
"Who owns GTM?

This heavily debated topic is now crystal clear.

1. If Marketing reports to the CEO, then the CEO owns GTM by default. 

2. If a CRO owns Marketing, Sales, and Expansion/Renewal, then the CRO owns GTM. 

Those are the only 2 real options from my perspective. 

So what’s the insight? 

Most CEOs and CROs don’t know how to properly judge, analyze, optimize and scale Pipeline Creation (Marketing + SDRs), especially when there is so much pressure on unit economics. 

This blindspot can slow growth, increase CAC, and decimate shareholder value during the Growth and Scale Up phase. 

__

If you want to build your GTM and steer your ship to an eventual IPO or Exit, the first thing you need to do is figure out exactly where you are right now. 

CEOs & CROs know they’re in North America. 

But they need to know that they’re in Austin, TX on the corner of 6th and Colorado looking south-west.  

They need to precisely know the performance of their Revenue Factory so they can properly align GTM teams, strategic initiatives, and investment allocation to drive the company forward and maximize shareholder value. 

Right now CEOs & CROs sit through a 5 hour board meeting and 120-slide Marketing, Sales, and SDR decks and still don’t really know what's going on. 

It’s filled with a bunch of data and reports and zero executive-level strategic insights. 

Their only reference point is their own internal goals & planning or what their board/investors say. 

They are missing a *critical* external perspective that helps them see the bigger picture, calibrate and contextualize their performance, and align their GTM teams and investments. 

The only person who can fix your Revenue Factory is the person who has full ownership of GTM. Most of the time, that is the CEO. 

Once you recognize this reality, it’s extremely powerful. 

#finance #b2b #marketing #sales #gtm 

Other times CEOs will tell me their team is failing but when we run their metrics, they are a Top 10% performer across all important KPIs. What a shame.",617.0,54.0,12,683.0,1.22,Teacher,GTM/Sales,Framework/How-To,List Post,Text-only,Who owns GTM?,"Who owns GTM?

This heavily debated topic is now crystal clear.

1. If Marketing reports to the CEO, then the CEO owns GTM by default. 

2. If a CRO o","Who owns GTM?

This heavily debated topic is now crystal clear.

1. If Marketing reports to the CEO, then the CEO owns GTM by default. 

2. If a CRO o",https://www.linkedin.com/posts/chriswalker171_finance-b2b-marketing-activity-7257015844507942912-Jkfk?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADnKMZ4B-Oiq1O1Fnt-hGSFzUxSfAsmfsnI,2024-10-29T13:10:06.165Z,idea_legos_nacho,103,0,504.2,
"The Gartner 2024 CMO Spend Survey. Here’s the breakdown and what you need to know 👇 

BACKGROUND

1. Gartner collected a *survey* of 395 CMOs and Marketing leaders about their budgets in 2024 compared to 2023 (conducted in Q1 2024).

2. Survey respondents were from 11 different countries across 10 major industries, including financial services, high tech, manufacturing, healthcare, travel, etc.

3. Median annual revenue from respondents was $5.3 BILLION

4. Respondents were 43% B2B, 21% B2C, and 36% blended B2B and B2C.

KEY FINDINGS

1. In the surveyed sample, Marketing budgets fell by 15% from 2023 to 2024 from 9.1% of total company revenue down to 7.7%.

2. In the survey sample, Marketing allocations changed from 2023 to 2024 with companies spending more on Marketing Programs as a % of total marketing budget, and less on MarTech, Agencies, and Headcount.

3. The publication uses this data to support the narrative of CMOs in the “Do More with Less Era”

AND HERE’S MY TAKE

1. Median annual revenue of $5.3 Billion. 

If you are less than $1B-$2B in revenue, this data is not relevant to you.

2. The data from Gartner is collected from **survey responses**.

It’s highly unlikely the respondents are pulling out their $5B+ P&L from last year, analyzing every line item, properly categorizing each expense, and reporting it accurately on a SurveyMonkey. This data is not standardized, not validated, and not trustworthy from my perspective.

3. Budgeting and benchmarking your Marketing budget as a % of total company revenue is a lazy, inaccurate way to determine how much you should spend on Marketing.

This lazy calculation does not include critical factors such as (1) YoY Revenue Growth Rate, (2) Gross Margin, (3) EBITDA / FCF, (4) S&M % of Net New ARR, (5) NRR %, (6) Sales:Marketing spend ratio.

4. The reported budget allocations are wildly different than what we see at Passetto in our full third-party budget analyses of more than 60 middle-market B2B tech companies in the past 12 months.

Internal Headcount: Garter reports 22%. Passetto typically sees 35%-50%
Programs / Media: Gartner reports 28%. Passetto typically sees 45%-60%
Agencies: Gartner reports 22%. Passetto typically sees 4-8%
MarTech: Gartner reports 24%. Passetto typically sees 2-5%

5. The Marketing needs to “Do More With Less Era” is a toxic narrative and flat-out wrong.

Broadly, the budgets supplied to Marketing in 2024 are sufficient to achieve the tempered business growth goals. The real problem is UNIT ECONOMICS.

CMOs and Marketing leaders need to completely rethink how to deploy budgets to achieve a CAC target that’s acceptable to the business.

It’s 100% possible. Companies did it for decades before the COVID-Boom and subsequent COVID-Fallout where budgets inflated & CAC payback periods increased by more than 100% from 2021-2024.

It's time to stop complaining ""we don't have enough budget"" and get back to core business fundamentals.

#marketing #finance #b2b #sales #budgets",571.0,79.0,25,675.0,1.13,Teacher,GTM/Sales,Framework/How-To,List Post,Text-only,The Gartner 2024 CMO Spend Survey. Here’s the breakdown and what you need to know 👇,"The Gartner 2024 CMO Spend Survey. Here’s the breakdown and what you need to know 👇 

BACKGROUND

1. Gartner collected a *survey* of 395 CMOs and Mark","The Gartner 2024 CMO Spend Survey. Here’s the breakdown and what you need to know 👇 

BACKGROUND

1. Gartner collected a *survey* of 395 CMOs and Mark",https://www.linkedin.com/posts/chriswalker171_marketing-finance-b2b-activity-7217514988289019904-NPX1?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAAt_JwsBA5FQptylIAREHje_475muw58sRI,2024-07-12T13:07:48.152Z,idea_legos_nacho,121,0,504.2,
"CMO/CRO Average Tenure is 17 months

Average Sales quota attainment is ~40% 

Up to 70% of CEOs don’t believe their Marketing team demonstrates objective commercial thinking

Growth Rate has slowed by a median 50%

Median CAC is close to 2X higher than it was in 2021

Is it because all these people suck at their jobs now? No. It’s obviously not. 

It’s NOT A TALENT PROBLEM. 

It’s tough to see this reality when you work inside one company.

I have the privilege of working with 50+ companies per year, with all their CRM and Financial data. So I have lots of confidential conversations & see clear patterns that happen across most orgs that most people would never see. 

Which gives me a unique perspective on the real problem. So here it is:

The way companies plan, measure, and optimize their GTM performance and investments set the GTM Leadership and GTM Teams up to fail.

Read that again.

This is a cross-functional executive and board-level *process* problem, not a talent problem. 

It’s bigger than any individual C-Level Executive or Department. Here’s why:

-The Operating Model (e.g. Demand Waterfall, Four Funnel, Double Funnel, etc.) that are overly simplistic, lack practical application and don't account or optimize for unit economics

-The CRM Data Architecture - Companies take this Operating Model & build a homegrown implementation in the CRM using fragmented data & objects across different departments. So there’s no aligned data strategy across the entire company (it’s true).

-The Financial Data Architecture - The only way expenses are tagged are by GL Code. There is no integrated strategy to optimize for unit economics across the customer lifecycle (No wonder Median CAC is up 2X!) 

-C-Level KPIs - There's often no accountability to a unit economics target at the “top of the funnel”, meaning the massive investments in Marketing business development aren't aligned to business performance (No wonder CMO Tenure is 17 Months, they’re set up to fail with misaligned goals)

-Lack of Centralized Integrated Alignment Process - The Operating Model, company culture, poor data architecture & GTM Planning Model create and facilitate a Decentralized Department Silo’d style of management & operations that lack the coordination required to drive faster growth & better GTM efficiency.

-GTM Operating & Planning Model - The Operating Model built to try to divide the credit by which Department “sourced” the lead has not evolved since the early 2010’s and clearly misaligns the GTM teams. Downstream, it drives overly-simplistic, inaccurate “ROI” calculations by Finance. This planning model gives you ZERO visibility on how to optimize and scale.

____

CEOs - When all of these critical business workflows are not aligned into a highly effective process, you will get poor results and then (often) blame it on talent instead of yourself. 

Are you starting to see why the only people who can fix this are the board and the CEO? 

#finance #b2b #gtm #ceo #leadership",545.0,106.0,21,672.0,1.08,Fortune Teller,GTM/Sales,Data/Numbers,Observation/Opinion,Text-only,CMO/CRO Average Tenure is 17 months,"CMO/CRO Average Tenure is 17 months

Average Sales quota attainment is ~40% 

Up to 70% of CEOs don’t believe their Marketing team demonstrates object","CMO/CRO Average Tenure is 17 months

Average Sales quota attainment is ~40% 

Up to 70% of CEOs don’t believe their Marketing team demonstrates object",https://www.linkedin.com/posts/chriswalker171_finance-b2b-gtm-activity-7272974118382133249-b92i?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFO533UB8DB_-rdYybN70u0U_dNKjqbKYjY,2024-12-12T14:02:35.147Z,idea_legos_nacho,129,0,504.2,
"Measuring ""Inbound"" vs. ""Outbound"" is probably the #1 reason you're missing your Growth targets. 

Why? Here it is 👇 

Eventually, you’ll run into unit economics challenges and data visibility challenges where you don’t know what to do with your Marketing and SDRs to keep scaling them. 

^^I’ve talked to more than 100 CEOs & CFOs that express this exact challenge

And here are the problems that come from this old, outdated ineffective way of pipeline measurement & department accountability:

1. Marketing - Forces all Marketing investments into a small part of the Revenue generation process called “lead capture”. 

-Complete imbalance of Marketing investments caused by the singular attribution model leads to massive diminishing returns where B2B companies way overspend on low quality lead generation 
-Improper measurement of Marketing investments make it incredibly complicated and subjective as to whether Marketing is performing at the level required for business scalability. 

*You should be able to know how well your Marketing is working or not with 2 metrics. 
*Marketing performance should be measured on a spectrum. *How well is it working*. It’s not binary. 

2. SDRs - No visibility to confidently scale or optimize the Prospecting process. 

-The only thing tracked is who books the meeting. But nothing about the WHY and HOW did we win
-The “Inbound” vs. “Outbound” planning and debate distracts everyone from the insights needed for scaling and optimizing Sales Development process

3. Sales - Sales sits at the bottom of the funnel and doesn’t have enough pipeline coverage to hit plan. 

-Lower quota attainment, lower PRP, forces Sales headcount adjustments 
-Sales starts doing prospecting and lead generation to make up for poor performance at the top of the funnel and creates an *unscalable* GTM motion with untenable unit economics. 

4. Finance - Poor financial performance and ZERO clarity on what to do to fix it. 

-Slowed growth, increased CAC, lower profitability, lower enterprise value 
-Strategic decisions are made based on someone’s opinion (e.g. CMO or CRO) instead of confidently based on data. 

___

“Inbound” was a Tech Vendor’s (Hubspot) Marketing message in 2013. And somehow 11 years later, it’s still considered a “best practice” across B2B. 

Meanwhile, the “Inbound” vs. “Outbound” aka Marketing vs. SDRs. vs. Sales vs. Partner Lead-source origination attribution model that’s widely adopted across B2B is the primary cause of unscalable unit economics and data visibility challenges. 

Stop planning, measuring, and optimizing all your GTM teams on lead source origination - a singular, totally sub-optimal attribution & planning model. 

Start planning, measuring and optimizing your GTM like a Unified Revenue Factory. 

#finance #b2b #marketing #sales #gtm

The department-level view tells you WHO did it. But doesn’t tell you WHAT you did, HOW you did it, or WHY it happened……..no wonder you can’t optimize and scale your Marketing & SDRs",518.0,122.0,18,658.0,1.03,Teacher,GTM/Sales,Framework/How-To,List Post,Text-only,"Measuring ""Inbound"" vs. ""Outbound"" is probably the #1 reason you're missing your Growth targets.","Measuring ""Inbound"" vs. ""Outbound"" is probably the #1 reason you're missing your Growth targets. 

Why? Here it is 👇 

Eventually, you’ll run into uni","Measuring ""Inbound"" vs. ""Outbound"" is probably the #1 reason you're missing your Growth targets. 

Why? Here it is 👇 

Eventually, you’ll run into uni",https://www.linkedin.com/posts/chriswalker171_finance-b2b-marketing-activity-7284566100112035840-WiEx?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFO533UB8DB_-rdYybN70u0U_dNKjqbKYjY,2025-01-13T13:44:58.960Z,idea_legos_nacho,134,0,504.2,
