authorName,authorProfileId,postedAtISO,numLikes,numComments,numShares,type,text,url
Melanie Perkins,melanieperkins,2020-03-17T02:24:47.115Z,1707,43,90,image,"We're calling upon all business leaders across Australia to #StopTheSpread of #covid19. As Aussies we’ve had our fair share of tough times this year - but as a nation of resilience and courage, we’ve proven that our greatest strength stems from rallying together. So let’s join forces and act now: http://stopthespread.biz",https://www.linkedin.com/posts/melanieperkins_stopthespread-covid19-activity-6645505115774156800-oZB7?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFxp7sYBfVjWhnJhDnuArU5YimZaRl1k-2w
Melanie Perkins,melanieperkins,2019-12-18T00:53:40.950Z,1493,80,29,article,"It was such a pleasure sharing the Canva story with @Alex Konrad at @Forbes and giving him an inside look into how our team works. Alex joined our Season Opener, product sessions and more. Really appreciated him making the trip to the other side of the world!",https://www.linkedin.com/posts/melanieperkins_canva-uncovered-how-a-young-australian-kitesurfer-activity-6612867281112403968-_XK_?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADOaIt0BRjLO-MIVji43gtwC0Bl2KRs6fXo
Melanie Perkins,melanieperkins,2025-04-02T01:17:04.376Z,1220,76,40,article,"It’s hard to believe we’re less than 10 days away from Canva Create 2025! 🚀

This will be our fourth time bringing our community together, and it’s shaping up to be our biggest yet. While I won't give any spoilers, I can say we’ll be unveiling some of the most exciting product launches in Canva’s history. Our team has been hard at work bringing it all to life, and we can't wait to get them into your hands!

Something we love to do at Canva is grant wishes from our community. If you have any feature requests, ideas, or wishes, we'd love to know what would make Canva even more helpful for you this year – big or small, we're all ears💡👇

We've sold out of in person tickets, but if you haven't registered yet, we'd love for you to join us online – it's free! 
canva.com/canva-create",https://www.linkedin.com/posts/melanieperkins_canva-create-2025-join-online-for-free-activity-7313006523847192576-p4_C?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFExDSABRCfDps2vz8BwL3pcxWzy6fiDV8g
Melanie Perkins,melanieperkins,2025-03-12T11:53:09.152Z,931,46,5,text,"Canva has been brought to life by the hard work of so many incredible people I’ve been fortunate enough to cross paths with. One of those people is Lars Rasmussen, who has had a profound impact on Canva from our earliest days.

Before Canva had a single line of code, before we even had an engineering team, he generously shared his wisdom, helping me understand the extraordinarily strong engineering talent we needed to bring our vision to life. We dreamed about the future together, and his guidance played a pivotal role in helping us to get started.

Beyond Canva, Lars had left an undeniable mark on technology we’ve come to know and love as the co-founder of Google Maps, he helped change how we navigate the world. Now, he’s channeling that same ambition and energy into building a thriving tech scene in Greece. He believes a massive tech festival could help ignite the movement, and I couldn’t agree more!

When he invited me to speak, I couldn’t say no. The only catch? The event is on the other side of the world, and with other commitments, I couldn’t be there in person. But in true Lars fashion, where challenges become opportunities, we decided to push the boundaries and experiment with new technology.

So, I’ll be there – via hologram! Excited to see how it all comes to life, and to speak to the next generation of founders out there 🚀",https://www.linkedin.com/posts/melanieperkins_tickets-are-now-open-be-part-of-the-first-activity-7305556453342265345-5E5i?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFExDSABRCfDps2vz8BwL3pcxWzy6fiDV8g
Melanie Perkins,melanieperkins,2025-11-02T22:41:39.854Z,793,73,25,text,"Just recorded a podcast with Lenny Rachitsky such a joy to dive deep into ideas and philosophies I don’t often get to talk about!

He was incredibly prepared, which made for one of my favorite conversations yet.

If you’re going to give it a listen, I’d love to hear what resonated!",https://www.linkedin.com/posts/melanieperkins_melanie-perkins-is-co-founder-and-ceo-of-activity-7390880805071491072-8t-1?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFExDSABRCfDps2vz8BwL3pcxWzy6fiDV8g
Melanie Perkins,melanieperkins,2018-05-14T02:27:34.280Z,787,34,14,image,"Excited to share advice, tips and the story of starting Canva with fellow #smallbusiness owners and #entrepreneurs at @QuickBooksAU’s #QBConnect event in Sydney. Join me on 24 May: https://intuit.me/2FwOqVJ",https://www.linkedin.com/posts/melanieperkins_excited-to-share-advice-tips-and-the-story-activity-6401618783366156288-DpOK?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABJnN1EBg8SkzCDxZWBl3ARKtQSsamhRgWE
Melanie Perkins,melanieperkins,2019-12-09T11:03:26.197Z,768,52,0,text,"Absolutely loved this campaign and really proud of the team that brought it to life. I would love to spend all of our marketing budget creating special, magical memories for our community and helping them to achieve their life goals. Is it possible? Not sure - but this is a really special start :)",https://www.linkedin.com/posts/melanieperkins_the-christmas-surprise-one-family-wasnt-activity-6609759239969828865-pGvM?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADOaIt0BRjLO-MIVji43gtwC0Bl2KRs6fXo
Melanie Perkins,melanieperkins,2018-10-22T03:43:55.807Z,734,30,10,image,"From a tiny team that could sit around one table a few years ago to 350+ amazing people today, our team has grown rapidly, but has always kept true to our essence and our culture has continued to strengthen over the years. Zach Kitschke has played a huge role in helping to sculpt the amazing culture we have at Canva today and shares some great insights in this blog. https://lnkd.in/gSewaXK #startups",https://www.linkedin.com/posts/melanieperkins_startups-activity-6459982446044807168-a8zt?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADPPKZoBGm3auaTkRMiq2S8K_GGARf_bs9s
Melanie Perkins,melanieperkins,2018-06-20T06:34:42.901Z,624,32,7,text,"We’ve come along way since our first company where my Mum generously let us take over her living room and garage. We’re fortunate to now have a beautiful office that inspires creativity and our team has a lot of great perks - but I think the most important thing has always been the people, whether they were huddled around a table without much else or now filling a whole beautiful building - I think the biggest perk has always been working with people who are passionate about what they do.",https://www.linkedin.com/posts/melanieperkins_a-look-inside-the-18-coolest-offices-in-australia-activity-6415089330137718784-FSY6?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABJnN1EBg8SkzCDxZWBl3ARKtQSsamhRgWE
Melanie Perkins,melanieperkins,2019-09-01T23:59:26.848Z,584,33,1,text,"Incredibly pleased to see Canva recognised again for being a great workplace. The Canva journey started back when we were just a small team sitting around a small table in my mum’s living room. Today, Canva is in 190 countries, with over 1 billion designs created by our loyal community. None of this would have been possible without a great team. A team that is not only talented, driven and hardworking - but a team that also believes in the Canva mission and embraces our values. I’m incredibly lucky to be able to work with them every single day. #50BPTW19 #GPTWAU",https://www.linkedin.com/posts/melanieperkins_50bptw19-gptwau-activity-6574078130800156672-DbFl?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADOaIt0BRjLO-MIVji43gtwC0Bl2KRs6fXo
Melanie Perkins,melanieperkins,2019-02-02T04:50:31.047Z,522,52,5,article,It was fun sharing the long and winding journey of getting Canva off the ground with Guy Raz on 'How I Built This'. It was far from a straight forward journey and often felt like I was running completely against the grain - but I think the challenges along the way made me even more appreciative of the incredible team and community we have today and excited about what we can now build in the future.,https://www.linkedin.com/posts/melanieperkins_canva-melanie-perkins-activity-6497325153452679168-1AVf?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADOaIt0BRjLO-MIVji43gtwC0Bl2KRs6fXo
Melanie Perkins,melanieperkins,2018-10-15T23:25:41.972Z,548,9,11,image,One of our values at Canva is to “Make Complex Things Simple”. This is why I’ve always been interested in systems and how they can help streamline the way we do things at Canva. Check out this blog written by Iain Dowling on how we used systems to tackle product design challenges and scale for growth https://lnkd.in/g7ernEu  #design #startups #systemsthinking,https://www.linkedin.com/posts/melanieperkins_design-startups-systemsthinking-activity-6457743132997091328-CmXp?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADPPKZoBGm3auaTkRMiq2S8K_GGARf_bs9s
Melanie Perkins,melanieperkins,2019-04-09T22:28:26.122Z,533,21,8,article,"As we continue to scale our Engineering team at Canva, we need to ensure that we cultivate and invest in the learning and development of the next generation of engineers. We hosted our first official Intern & Grad program this year and I've been blown away by what they have been able to achieve!

We are going to continue to foster our relationships with universities across Australia and abroad and look forward to welcoming many more to our team! For more information, check out the blog written by one of our recent interns below.
#interns #intern #engineering #blog #engineers",https://www.linkedin.com/posts/melanieperkins_my-internship-experience-at-canva-activity-6521508986343297024-WjlV?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADOaIt0BRjLO-MIVji43gtwC0Bl2KRs6fXo
Melanie Perkins,melanieperkins,2018-11-09T05:09:34.579Z,488,23,4,image,"We have always had a two step plan - step one, build one of the world’s most valuable companies and step two, do the most good we possibly can. We’re less than 1% of the way there on step one, and only getting started with step two, but it’s been amazing to see our team tackling this from all angles and the passion to help reduce our impact on the environment. Check out our blog on Canva’s sustainable goals. https://lnkd.in/ffyY4qk
#sustainability #carbonneutral #businessandmanagement #startups",https://www.linkedin.com/posts/melanieperkins_sustainability-carbonneutral-businessandmanagement-activity-6466526981197533184-F7-c?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADPPKZoBGm3auaTkRMiq2S8K_GGARf_bs9s
Melanie Perkins,melanieperkins,2018-06-21T14:27:36.043Z,214,135,8,text,"Quick question - if you could see your country or this planet reach any goal in your lifetime what would it be?

Any ideas about how you’d measure progress towards your goal?

(We’re figuring out a few things for Canva’s nonprofit program - so would love to hear your thoughts!)",https://www.linkedin.com/posts/melanieperkins_quick-question-if-you-could-see-your-country-activity-6415570723586310144-5Pfm?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABJnN1EBg8SkzCDxZWBl3ARKtQSsamhRgWE
Melanie Perkins,melanieperkins,2018-11-05T00:06:48.181Z,299,16,6,image,"Want to thrive in a startup? In our latest blog post, Mike Williams shares the types of character traits we’re looking for when hiring at Canva, and how to succeed. https://lnkd.in/fYpfVHT
#startups",https://www.linkedin.com/posts/melanieperkins_startups-activity-6465001234339336192-wizq?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADPPKZoBGm3auaTkRMiq2S8K_GGARf_bs9s
Melanie Perkins,melanieperkins,2018-10-02T00:04:06.937Z,291,15,2,image,"Here’s why inclusive design is so important, and a look into how Canva is incorporating these design principles into our product and day-to-day life. https://lnkd.in/dXGest5
#design #technology #universaldesign #startups #howto #inclusivedesign #inclusion",https://www.linkedin.com/posts/melanieperkins_design-technology-universaldesign-activity-6452679370602479616-pPNS?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADPPKZoBGm3auaTkRMiq2S8K_GGARf_bs9s
Melanie Perkins,melanieperkins,2019-03-14T05:38:12.472Z,289,9,4,article,"We have a very long term two-step plan at Canva. One - build one of the most valuable companies in the world, and two - do the most good we possibly can. We still have a  long way to go on both fronts, but it feels like we are moving in the right direction! That's why I'm looking forward to joining the Young Global Leaders Class of 2019 - it's an incredible opportunity to collaborate with such inspirational people from all around the world to help shape the world for the better! Learn more about this year’s class here: wef.ch/ygl19 #YGL19 @YoungGlobalLeaders @World Economic Forum",https://www.linkedin.com/posts/melanieperkins_new-class-activity-6511832669763010560-Iixj?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADOaIt0BRjLO-MIVji43gtwC0Bl2KRs6fXo
Melanie Perkins,melanieperkins,2017-11-02T07:22:40.686Z,261,29,9,article,"Excited to announce our first ever Canva UX Masterclass on the 25th November at our creative space in Surry Hills! If you're a product or UX designer, or even just interested in learning about creating better user experiences for all, I'd love to see you there!

Learn new skills and get an inside look at how we approach UX at Canva. I'll be there with Canva CPO Cameron Adams, as well as the UX crew from our mobile, print and editor teams - working together to help solve practical issues affecting nonprofits today. 

For more info, please check out our website below - spaces are limited, so register today!",https://www.linkedin.com/posts/melanieperkins_ux-masterclass-canva-activity-6331752191354867712-GA8-?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABJnN1EBg8SkzCDxZWBl3ARKtQSsamhRgWE
Melanie Perkins,melanieperkins,2018-09-10T07:58:11.967Z,261,23,5,article,"I often say we’re only at 1% of where we’d like to be with Canva. We’ve got very ambitious goals ahead of us - and we need a great team to help us pull it off! Luckily our head of talent acquisition Richard Goodfellow managed to figure out a way to scale our engineering team quickly, whilst ensuring we continue to hire the amazing people that we need. Check out Rick's insights on how we managed to double our engineering growth rate in only 6 months.  https://lnkd.in/fnaVGsc
#recruiting #engineers #howto #startups",https://www.linkedin.com/posts/melanieperkins_how-we-doubled-canvas-engineering-growth-activity-6444826144662478848-1PnY?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAABJnN1EBg8SkzCDxZWBl3ARKtQSsamhRgWE
Melanie Perkins,melanieperkins,2018-09-14T08:24:46.327Z,262,21,0,text,,https://www.linkedin.com/posts/melanieperkins_linkedintopstartups-activity-6446282383355408384-B4gf?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADPPKZoBGm3auaTkRMiq2S8K_GGARf_bs9s
